Tiempo ;Entrada;Angulo;Posicion
188.04;0;0.002;0.267
188.06;0;0.002;0.267
188.08;0;0.002;0.267
188.1;0;0;0.267
188.12;0;0;0.267
188.14;0;0;0.267
188.16;0;0;0.267
188.18;0;-0.002;0.267
188.2;0;-0.002;0.267
188.22;0;-0.002;0.267
188.24;0;-0.003;0.267
188.26;0;-0.003;0.267
188.28;0;-0.003;0.267
188.3;0;-0.003;0.267
188.32;0;-0.003;0.267
188.34;0;-0.005;0.267
188.36;0;-0.005;0.267
188.38;0;-0.005;0.267
188.4;0;-0.005;0.267
188.42;0;-0.005;0.267
188.44;0;-0.005;0.267
188.46;0;-0.005;0.267
188.48;0;-0.005;0.267
188.5;0;-0.005;0.267
188.52;0;-0.005;0.267
188.54;0;-0.005;0.267
188.56;0;-0.005;0.267
188.58;0;-0.005;0.267
188.6;0;-0.005;0.267
188.62;0;-0.005;0.267
188.64;0;-0.003;0.267
188.66;0;-0.003;0.267
188.68;0;-0.003;0.267
188.7;0;-0.003;0.267
188.72;0;-0.002;0.267
188.74;0;-0.002;0.267
188.76;0;-0.002;0.267
188.78;0;-0.002;0.267
188.8;0;0;0.267
188.82;0;0;0.267
188.84;0;0;0.267
188.86;0;0;0.267
188.88;0;0;0.267
188.9;0;0;0.267
188.92;0;0.002;0.267
188.94;0;0.002;0.267
188.96;0;0.002;0.267
188.98;0;0.002;0.267
189;0;0.002;0.267
189.02;0;0.002;0.267
189.04;0;0.002;0.267
189.06;0;0.002;0.267
189.08;0;0.002;0.267
189.1;0;0.002;0.267
189.12;0;0.002;0.267
189.14;0;0;0.267
189.16;0;0;0.267
189.18;0;0;0.267
189.2;0;0;0.267
189.22;0;-0.002;0.267
189.24;0;-0.002;0.267
189.26;0;-0.002;0.267
189.28;0;-0.003;0.267
189.3;0;-0.003;0.267
189.32;0;-0.003;0.267
189.34;0;-0.003;0.267
189.36;0;-0.003;0.267
189.38;0;-0.005;0.267
189.4;0;-0.005;0.267
189.42;0;-0.005;0.267
189.44;0;-0.005;0.267
189.46;0;-0.005;0.267
189.48;0;-0.005;0.267
189.5;0;-0.005;0.267
189.52;0;-0.005;0.267
189.54;0;-0.005;0.267
189.56;0;-0.005;0.267
189.58;0;-0.005;0.267
189.6;0;-0.005;0.267
189.62;0;-0.005;0.267
189.64;0;-0.005;0.267
189.66;0;-0.005;0.267
189.68;0;-0.003;0.267
189.7;0;-0.003;0.267
189.72;0;-0.003;0.267
189.74;0;-0.003;0.267
189.76;0;-0.002;0.267
189.78;0;-0.002;0.267
189.8;0;-0.002;0.267
189.82;0;-0.002;0.267
189.84;0;0;0.267
189.86;0;0;0.267
189.88;0;0;0.267
189.9;0;0;0.267
189.92;0;0;0.267
189.94;0;0;0.267
189.96;0;0;0.267
189.98;0;0;0.267
190;0;0;0.267
190.02;0;0;0.267
190.04;0;0;0.267
190.06;0;0;0.267
190.08;0;0;0.267
190.1;0;0;0.267
190.12;0;0;0.267
190.14;0;0;0.267
190.16;0;0;0.267
190.18;0;0;0.267
190.2;0;0;0.267
190.22;0;0;0.267
190.24;0;-0.002;0.267
190.26;0;-0.002;0.267
190.28;0;-0.002;0.267
190.3;0;-0.002;0.267
190.32;0;-0.002;0.267
190.34;0;-0.003;0.267
190.36;0;-0.003;0.267
190.38;0;-0.003;0.267
190.4;0;-0.003;0.267
190.42;0;-0.003;0.267
190.44;0;-0.003;0.267
190.46;0;-0.005;0.267
190.48;0;-0.005;0.267
190.5;0;-0.005;0.267
190.52;0;-0.005;0.267
190.54;0;-0.005;0.267
190.56;0;-0.005;0.267
190.58;0;-0.005;0.267
190.6;0;-0.005;0.267
190.62;0;-0.005;0.267
190.64;0;-0.005;0.267
190.66;0;-0.005;0.267
190.68;0;-0.005;0.267
190.7;0;-0.003;0.267
190.72;0;-0.003;0.267
190.74;0;-0.003;0.267
190.76;0;-0.003;0.267
190.78;0;-0.002;0.267
190.8;0;-0.002;0.267
190.82;0;-0.002;0.267
190.84;0;-0.002;0.267
190.86;0;-0.002;0.267
190.88;0;0;0.267
190.9;0;0;0.267
190.92;0;0;0.267
190.94;0;0;0.267
190.96;0;0;0.267
190.98;0;0;0.267
191;0;0;0.267
191.02;0;0;0.267
191.04;0;0;0.267
191.06;0;0;0.267
191.08;0;0;0.267
191.1;0;0;0.267
191.12;0;0;0.267
191.14;0;0;0.267
191.16;0;0;0.267
191.18;0;0;0.267
191.2;0;0;0.267
191.22;0;0;0.267
191.24;0;0;0.267
191.26;0;0;0.267
191.28;0;-0.002;0.267
191.3;0;-0.002;0.267
191.32;0;-0.002;0.267
191.34;0;-0.002;0.267
191.36;0;-0.002;0.267
191.38;0;-0.003;0.267
191.4;0;-0.003;0.267
191.42;0;-0.003;0.267
191.44;0;-0.003;0.267
191.46;0;-0.003;0.267
191.48;0;-0.003;0.267
191.5;0;-0.003;0.267
191.52;0;-0.003;0.267
191.54;0;-0.003;0.267
191.56;0;-0.003;0.267
191.58;0;-0.003;0.267
191.6;0;-0.003;0.267
191.62;0;-0.003;0.267
191.64;0;-0.003;0.267
191.66;0;-0.003;0.267
191.68;0;-0.003;0.267
191.7;0;-0.003;0.267
191.72;0;-0.003;0.267
191.74;0;-0.003;0.267
191.76;0;-0.003;0.267
191.78;0;-0.003;0.267
191.8;0;-0.003;0.267
191.82;0;-0.002;0.267
191.84;0;-0.002;0.267
191.86;0;-0.002;0.267
191.88;0;-0.002;0.267
191.9;0;-0.002;0.267
191.92;0;-0.002;0.267
191.94;0;0;0.267
191.96;0;0;0.267
191.98;0;0;0.267
192;0;0;0.267
192.02;0;0;0.267
192.04;0;0;0.267
192.06;0;0;0.267
192.08;0;0;0.267
192.1;0;0;0.267
192.12;0;0;0.267
192.14;0;0;0.267
192.16;0;0;0.267
192.18;0;0;0.267
192.2;0;0;0.267
192.22;0;0;0.267
192.24;0;0;0.267
192.26;0;0;0.267
192.28;0;0;0.267
192.3;0;-0.002;0.267
192.32;0;-0.002;0.267
192.34;0;-0.002;0.267
192.36;0;-0.002;0.267
192.38;0;-0.002;0.267
192.4;0;-0.002;0.267
192.42;0;-0.003;0.267
192.44;0;-0.003;0.267
192.46;0;-0.003;0.267
192.48;0;-0.003;0.267
192.5;0;-0.003;0.267
192.52;0;-0.003;0.267
192.54;0;-0.003;0.267
192.56;0;-0.003;0.267
192.58;0;-0.003;0.267
192.6;0;-0.003;0.267
192.62;0;-0.003;0.267
192.64;0;-0.003;0.267
192.66;0;-0.003;0.267
192.68;0;-0.003;0.267
192.7;0;-0.003;0.267
192.72;0;-0.003;0.267
192.74;0;-0.003;0.267
192.76;0;-0.003;0.267
192.78;0;-0.003;0.267
192.8;0;-0.003;0.267
192.82;0;-0.003;0.267
192.84;0;-0.003;0.267
192.86;0;-0.002;0.267
192.88;0;-0.002;0.267
192.9;0;-0.002;0.267
192.92;0;-0.002;0.267
192.94;0;-0.002;0.267
192.96;0;-0.002;0.267
192.98;0;-0.002;0.267
193;0;0;0.267
193.02;0;0;0.267
193.04;0;0;0.267
193.06;0;0;0.267
193.08;0;0;0.267
193.1;0;0;0.267
193.12;0;0;0.267
193.14;0;0;0.267
193.16;0;0;0.267
193.18;0;0;0.267
193.2;0;0;0.267
193.22;0;0;0.267
193.24;0;0;0.267
193.26;0;0;0.267
193.28;0;0;0.267
193.3;0;0;0.267
193.32;0;0;0.267
193.34;0;-0.002;0.267
193.36;0;-0.002;0.267
193.38;0;-0.002;0.267
193.4;0;-0.002;0.267
193.42;0;-0.002;0.267
193.44;0;-0.002;0.267
193.46;0;-0.002;0.267
193.48;0;-0.003;0.267
193.5;0;-0.003;0.267
193.52;0;-0.003;0.267
193.54;0;-0.003;0.267
193.56;0;-0.003;0.267
193.58;0;-0.003;0.267
193.6;0;-0.003;0.267
193.62;0;-0.003;0.267
193.64;0;-0.003;0.267
193.66;0;-0.003;0.267
193.68;0;-0.003;0.267
193.7;0;-0.003;0.267
193.72;0;-0.003;0.267
193.74;0;-0.003;0.267
193.76;0;-0.003;0.267
193.78;0;-0.003;0.267
193.8;0;-0.003;0.267
193.82;0;-0.003;0.267
193.84;0;-0.003;0.267
193.86;0;-0.003;0.267
193.88;0;-0.003;0.267
193.9;0;-0.002;0.267
193.92;0;-0.002;0.267
193.94;0;-0.002;0.267
193.96;0;-0.002;0.267
193.98;0;-0.002;0.267
194;0;-0.002;0.267
194.02;0;-0.002;0.267
194.04;0;-0.002;0.267
194.06;0;-0.002;0.267
194.08;0;0;0.267
194.1;0;0;0.267
194.12;0;0;0.267
194.14;0;0;0.267
194.16;0;0;0.267
194.18;0;0;0.267
194.2;0;0;0.267
194.22;0;0;0.267
194.24;0;0;0.267
194.26;0;0;0.267
194.28;0;0;0.267
194.3;0;0;0.267
194.32;0;0;0.267
194.34;0;0;0.267
194.36;0;-0.002;0.267
194.38;0;-0.002;0.267
194.4;0;-0.002;0.267
194.42;0;-0.002;0.267
194.44;0;-0.002;0.267
194.46;0;-0.002;0.267
194.48;0;-0.002;0.267
194.5;0;-0.002;0.267
194.52;0;-0.002;0.267
194.54;0;-0.003;0.267
194.56;0;-0.003;0.267
194.58;0;-0.003;0.267
194.6;0;-0.003;0.267
194.62;0;-0.003;0.267
194.64;0;-0.003;0.267
194.66;0;-0.003;0.267
194.68;0;-0.003;0.267
194.7;0;-0.003;0.267
194.72;0;-0.003;0.267
194.74;0;-0.003;0.267
194.76;0;-0.003;0.267
194.78;0;-0.003;0.267
194.8;0;-0.003;0.267
194.82;0;-0.003;0.267
194.84;0;-0.003;0.267
194.86;0;-0.003;0.267
194.88;0;-0.003;0.267
194.9;0;-0.003;0.267
194.92;0;-0.002;0.267
194.94;0;-0.002;0.267
194.96;0;-0.002;0.267
194.98;0;-0.002;0.267
195;0;-0.002;0.267
195.02;0;-0.002;0.267
195.04;0;-0.002;0.267
195.06;0;-0.002;0.267
195.08;0;-0.002;0.267
195.1;0;-0.002;0.267
195.12;0;-0.002;0.267
195.14;0;-0.002;0.267
195.16;0;-0.002;0.267
195.18;0;-0.002;0.267
195.2;0;-0.002;0.267
195.22;0;-0.002;0.267
195.24;0;-0.002;0.267
195.26;0;-0.002;0.267
195.28;0;-0.002;0.267
195.3;0;-0.002;0.267
195.32;0;-0.002;0.267
195.34;0;-0.002;0.267
195.36;0;-0.002;0.267
195.38;0;-0.002;0.267
195.4;0;-0.002;0.267
195.42;0;-0.002;0.267
195.44;0;-0.002;0.267
195.46;0;-0.002;0.267
195.48;0;-0.002;0.267
195.5;0;-0.002;0.267
195.52;0;-0.002;0.267
195.54;0;-0.002;0.267
195.56;0;-0.002;0.267
195.58;0;-0.002;0.267
195.6;0;-0.003;0.267
195.62;0;-0.003;0.267
195.64;0;-0.003;0.267
195.66;0;-0.003;0.267
195.68;0;-0.003;0.267
195.7;0;-0.003;0.267
195.72;0;-0.003;0.267
195.74;0;-0.003;0.267
195.76;0;-0.003;0.267
195.78;0;-0.003;0.267
195.8;0;-0.003;0.267
195.82;0;-0.003;0.267
195.84;0;-0.003;0.267
195.86;0;-0.003;0.267
195.88;0;-0.003;0.267
195.9;0;-0.003;0.267
195.92;0;-0.003;0.267
195.94;0;-0.003;0.267
195.96;0;-0.002;0.267
195.98;0;-0.002;0.267
196;0;-0.002;0.267
196.02;0;-0.002;0.267
196.04;0;-0.002;0.267
196.06;0;-0.002;0.267
196.08;0;-0.002;0.267
196.1;0;-0.002;0.267
196.12;0;-0.002;0.267
196.14;0;-0.002;0.267
196.16;0;-0.002;0.267
196.18;0;-0.002;0.267
196.2;0;-0.002;0.267
196.22;0;-0.002;0.267
196.24;0;-0.002;0.267
196.26;0;-0.002;0.267
196.28;0;-0.002;0.267
196.3;0;-0.002;0.267
196.32;0;-0.002;0.267
196.34;0;-0.002;0.267
196.36;0;-0.002;0.267
196.38;0;-0.002;0.267
196.4;0;-0.002;0.267
196.42;0;-0.002;0.267
196.44;0;-0.002;0.267
196.46;0;-0.002;0.267
196.48;0;-0.002;0.267
196.5;0;-0.002;0.267
196.52;0;-0.002;0.267
196.54;0;-0.002;0.267
196.56;0;-0.002;0.267
196.58;0;-0.002;0.267
196.6;0;-0.002;0.267
196.62;0;-0.002;0.267
196.64;0;-0.002;0.267
196.66;0;-0.002;0.267
196.68;0;-0.002;0.267
196.7;0;-0.002;0.267
196.72;0;-0.002;0.267
196.74;0;-0.002;0.267
196.76;0;-0.002;0.267
196.78;0;-0.002;0.267
196.8;0;-0.002;0.267
196.82;0;-0.002;0.267
196.84;0;-0.002;0.267
196.86;0;-0.002;0.267
196.88;0;-0.002;0.267
196.9;0;-0.002;0.267
196.92;0;-0.002;0.267
196.94;0;-0.002;0.267
196.96;0;-0.002;0.267
196.98;0;-0.002;0.267
197;0;-0.002;0.267
197.02;0;-0.002;0.267
197.04;0;-0.002;0.267
197.06;0;-0.002;0.267
197.08;0;-0.002;0.267
197.1;0;-0.002;0.267
197.12;0;-0.002;0.267
197.14;0;-0.002;0.267
197.16;0;-0.002;0.267
197.18;0;-0.002;0.267
197.2;0;-0.002;0.267
197.22;0;-0.002;0.267
197.24;0;-0.002;0.267
197.26;0;-0.002;0.267
197.28;0;-0.002;0.267
197.3;0;-0.002;0.267
197.32;0;-0.002;0.267
197.34;0;-0.002;0.267
197.36;0;-0.002;0.267
197.38;0;-0.002;0.267
197.4;0;-0.002;0.267
197.42;0;-0.002;0.267
197.44;0;-0.002;0.267
197.46;0;-0.002;0.267
197.48;0;-0.002;0.267
197.5;0;-0.002;0.267
197.52;0;-0.002;0.267
197.54;0;-0.002;0.267
197.56;0;-0.002;0.267
197.58;0;-0.002;0.267
197.6;0;-0.002;0.267
197.62;0;-0.002;0.267
197.64;0;-0.002;0.267
197.66;0;-0.002;0.267
197.68;0;-0.002;0.267
197.7;0;-0.002;0.267
197.72;0;-0.002;0.267
197.74;0;-0.002;0.267
197.76;0;-0.002;0.267
197.78;0;-0.002;0.267
197.8;0;-0.002;0.267
197.82;0;-0.002;0.267
197.84;0;-0.002;0.267
197.86;0;-0.002;0.267
197.88;0;-0.002;0.267
197.9;0;-0.002;0.267
197.92;0;-0.002;0.267
197.94;0;-0.002;0.267
197.96;0;-0.002;0.267
197.98;0;-0.002;0.267
198;0;-0.002;0.267
198.02;0;-0.002;0.267
198.04;0;-0.002;0.267
198.06;0;-0.002;0.267
198.08;0;-0.002;0.267
198.1;0;-0.002;0.267
198.12;0;-0.002;0.267
198.14;0;-0.002;0.267
198.16;0;-0.002;0.267
198.18;0;-0.002;0.267
198.2;0;-0.002;0.267
198.22;0;-0.002;0.267
198.24;0;-0.002;0.267
198.26;0;-0.002;0.267
198.28;0;-0.002;0.267
198.3;0;-0.002;0.267
198.32;0;-0.002;0.267
198.34;0;-0.002;0.267
198.36;0;-0.002;0.267
198.38;0;-0.002;0.267
198.4;0;-0.002;0.267
198.42;0;-0.002;0.267
198.44;0;-0.002;0.267
198.46;0;-0.002;0.267
198.48;0;-0.002;0.267
198.5;0;-0.002;0.267
198.52;0;-0.002;0.267
198.54;0;-0.002;0.267
198.56;0;-0.002;0.267
198.58;0;-0.002;0.267
198.6;0;-0.002;0.267
198.62;0;-0.002;0.267
198.64;0;-0.002;0.267
198.66;0;-0.002;0.267
198.68;0;-0.002;0.267
198.7;0;-0.002;0.267
198.72;0;-0.002;0.267
198.74;0;-0.002;0.267
198.76;0;-0.002;0.267
198.78;0;-0.002;0.267
198.8;0;-0.002;0.267
198.82;0;-0.002;0.267
198.84;0;-0.002;0.267
198.86;0;-0.002;0.267
198.88;0;-0.002;0.267
198.9;0;-0.002;0.267
198.92;0;-0.002;0.267
198.94;0;-0.002;0.267
198.96;0;-0.002;0.267
198.98;0;-0.002;0.267
199;0;-0.002;0.267
199.02;0;-0.002;0.267
199.04;0;-0.002;0.267
199.06;0;-0.002;0.267
199.08;0;-0.002;0.267
199.1;0;-0.002;0.267
199.12;0;-0.002;0.267
199.14;0;-0.002;0.267
199.16;0;-0.002;0.267
199.18;0;-0.002;0.267
199.2;0;-0.002;0.267
199.22;0;-0.002;0.267
199.24;0;-0.002;0.267
199.26;0;-0.002;0.267
199.28;0;-0.002;0.267
199.3;0;-0.002;0.267
199.32;0;-0.002;0.267
199.34;0;-0.002;0.267
199.36;0;-0.002;0.267
199.38;0;-0.002;0.267
199.4;0;-0.002;0.267
199.42;0;-0.002;0.267
199.44;0;-0.002;0.267
199.46;0;-0.002;0.267
199.48;0;-0.002;0.267
199.5;0;-0.002;0.267
199.52;0;-0.002;0.267
199.54;0;-0.002;0.267
199.56;0;-0.002;0.267
199.58;0;-0.002;0.267
199.6;0;-0.002;0.267
199.62;0;-0.002;0.267
199.64;0;-0.002;0.267
199.66;0;-0.002;0.267
199.68;0;-0.002;0.267
199.7;0;-0.002;0.267
199.72;0;-0.002;0.267
199.74;0;-0.002;0.267
199.76;0;-0.002;0.267
199.78;0;-0.002;0.267
199.8;0;-0.002;0.267
199.82;0;-0.002;0.267
199.84;0;-0.002;0.267
199.86;0;-0.002;0.267
199.88;0;-0.002;0.267
199.9;0;-0.002;0.267
199.92;0;-0.002;0.267
199.94;0;-0.002;0.267
199.96;0;-0.002;0.267
199.98;0;-0.002;0.267
200;0;-0.002;0.267
200.02;0;-0.002;0.267
200.04;0;-0.002;0.267
200.06;0;-0.002;0.267
200.08;0;-0.002;0.267
200.1;0;-0.002;0.267
200.12;0;-0.002;0.267
200.14;0;-0.002;0.267
200.16;0;-0.002;0.267
200.18;0;-0.002;0.267
200.2;0;-0.002;0.267
200.22;0;-0.002;0.267
200.24;0;-0.002;0.267
200.26;0;-0.002;0.267
200.28;0;-0.002;0.267
200.3;0;-0.002;0.267
200.32;0;-0.002;0.267
200.34;0;-0.002;0.267
200.36;0;-0.002;0.267
200.38;0;-0.002;0.267
200.4;0;-0.002;0.267
200.42;0;-0.002;0.267
200.44;0;-0.002;0.267
200.46;0;-0.002;0.267
200.48;0;-0.002;0.267
200.5;0;-0.002;0.267
200.52;0;-0.002;0.267
200.54;0;-0.002;0.267
200.56;0;-0.002;0.267
200.58;0;-0.002;0.267
200.6;0;-0.002;0.267
200.62;0;-0.002;0.267
200.64;0;-0.002;0.267
200.66;0;-0.002;0.267
200.68;0;-0.002;0.267
200.7;0;-0.002;0.267
200.72;0;-0.002;0.267
200.74;0;-0.002;0.267
200.76;0;-0.002;0.267
200.78;0;-0.002;0.267
200.8;0;-0.002;0.267
200.82;0;-0.002;0.267
200.84;0;-0.002;0.267
200.86;0;-0.002;0.267
200.88;0;-0.002;0.267
200.9;0;-0.002;0.267
200.92;0;-0.002;0.267
200.94;0;-0.002;0.267
200.96;0;-0.002;0.267
200.98;0;-0.002;0.267
201;0;-0.002;0.267
201.02;0;-0.002;0.267
201.04;0;-0.002;0.267
201.06;0;-0.002;0.267
201.08;0;-0.002;0.267
201.1;0;-0.002;0.267
201.12;0;-0.002;0.267
201.14;0;-0.002;0.267
201.16;0;-0.002;0.267
201.18;0;-0.002;0.267
201.2;0;-0.002;0.267
201.22;0;-0.002;0.267
201.24;0;-0.002;0.267
201.26;0;-0.002;0.267
201.28;0;-0.002;0.267
201.3;0;-0.002;0.267
201.32;0;-0.002;0.267
201.34;0;-0.002;0.267
201.36;0;-0.002;0.267
201.38;0;-0.002;0.267
201.4;0;-0.002;0.267
201.42;0;-0.002;0.267
201.44;0;-0.002;0.267
201.46;0;-0.002;0.267
201.48;0;-0.002;0.267
201.5;0;-0.002;0.267
201.52;0;-0.002;0.267
201.54;0;-0.002;0.267
201.56;0;-0.002;0.267
201.58;0;-0.002;0.267
201.6;0;-0.002;0.267
201.62;0;-0.002;0.267
201.64;0;-0.002;0.267
201.66;0;-0.002;0.267
201.68;0;-0.002;0.267
201.7;0;-0.002;0.267
201.72;0;-0.002;0.267
201.74;0;-0.002;0.267
201.76;0;-0.002;0.267
201.78;0;-0.002;0.267
201.8;0;-0.002;0.267
201.82;0;-0.002;0.267
201.84;0;-0.002;0.267
201.86;0;-0.002;0.267
201.88;0;-0.002;0.267
201.9;0;-0.002;0.267
201.92;0;-0.002;0.267
201.94;0;-0.002;0.267
201.96;0;-0.002;0.267
201.98;0;-0.002;0.267
202;0;-0.002;0.267
202.02;0;-0.002;0.267
202.04;0;-0.002;0.267
202.06;0;-0.002;0.267
202.08;0;-0.002;0.267
202.1;0;-0.002;0.267
202.12;0;-0.002;0.267
202.14;0;-0.002;0.267
202.16;0;-0.002;0.267
202.18;0;-0.002;0.267
202.2;0;-0.002;0.267
202.22;0;-0.002;0.267
202.24;0;-0.002;0.267
202.26;0;-0.002;0.267
202.28;0;-0.002;0.267
202.3;0;-0.002;0.267
202.32;0;-0.002;0.267
202.34;0;-0.002;0.267
202.36;0;-0.002;0.267
202.38;0;-0.002;0.267
202.4;0;-0.002;0.267
202.42;0;-0.002;0.267
202.44;0;-0.002;0.267
202.46;0;-0.002;0.267
202.48;0;-0.002;0.267
202.5;0;-0.002;0.267
202.52;0;-0.002;0.267
202.54;0;-0.002;0.267
202.56;0;-0.002;0.267
202.58;0;-0.002;0.267
202.6;0;-0.002;0.267
202.62;0;-0.002;0.267
202.64;0;-0.002;0.267
202.66;0;-0.002;0.267
202.68;0;-0.002;0.267
202.7;0;-0.002;0.267
202.72;0;-0.002;0.267
202.74;0;-0.002;0.267
202.76;0;-0.002;0.267
202.78;0;-0.002;0.267
202.8;0;-0.002;0.267
202.82;0;-0.002;0.267
202.84;0;-0.002;0.267
202.86;0;-0.002;0.267
202.88;0;-0.002;0.267
202.9;0;-0.002;0.267
202.92;0;-0.002;0.267
202.94;0;-0.002;0.267
202.96;0;-0.002;0.267
202.98;0;-0.002;0.267
203;0;-0.002;0.267
203.02;0;-0.002;0.267
203.04;0;-0.002;0.267
203.06;0;-0.002;0.267
203.08;0;-0.002;0.267
203.1;0;-0.002;0.267
203.12;0;-0.002;0.267
203.14;0;-0.002;0.267
203.16;0;-0.002;0.267
203.18;0;-0.002;0.267
203.2;0;-0.002;0.267
203.22;0;-0.002;0.267
203.24;0;-0.002;0.267
203.26;0;-0.002;0.267
203.28;0;-0.002;0.267
203.3;0;-0.002;0.267
203.32;0;-0.002;0.267
203.34;0;-0.002;0.267
203.36;0;-0.002;0.267
203.38;0;-0.002;0.267
203.4;0;-0.002;0.267
203.42;0;-0.002;0.267
203.44;0;-0.002;0.267
203.46;0;-0.002;0.267
203.48;0;-0.002;0.267
203.5;0;-0.002;0.267
203.52;0;-0.002;0.267
203.54;0;-0.002;0.267
203.56;0;-0.002;0.267
203.58;0;-0.002;0.267
203.6;0;-0.002;0.267
203.62;0;-0.002;0.267
203.64;0;-0.002;0.267
203.66;0;-0.002;0.267
203.68;0;-0.002;0.267
203.7;0;-0.002;0.267
203.72;0;-0.002;0.267
203.74;0;-0.002;0.267
203.76;0;-0.002;0.267
203.78;0;-0.002;0.267
203.8;0;-0.002;0.267
203.82;0;-0.002;0.267
203.84;0;-0.002;0.267
203.86;0;-0.002;0.267
203.88;0;-0.002;0.267
203.9;0;-0.002;0.267
203.92;0;-0.002;0.267
203.94;0;-0.002;0.267
203.96;0;-0.002;0.267
203.98;0;-0.002;0.267
204;0;-0.002;0.267
204.02;0;-0.002;0.267
204.04;0;-0.002;0.267
204.06;0;-0.002;0.267
204.08;0;-0.002;0.267
204.1;0;-0.002;0.267
204.12;0;-0.002;0.267
204.14;0;-0.002;0.267
204.16;0;-0.002;0.267
204.18;0;-0.002;0.267
204.2;0;-0.002;0.267
204.22;0;-0.002;0.267
204.24;0;-0.002;0.267
204.26;0;-0.002;0.267
204.28;0;-0.002;0.267
204.3;0;-0.002;0.267
204.32;0;-0.002;0.267
204.34;0;-0.002;0.267
204.36;0;-0.002;0.267
204.38;0;-0.002;0.267
204.4;0;-0.002;0.267
204.42;0;-0.002;0.267
204.44;0;-0.002;0.267
204.46;0;-0.002;0.267
204.48;0;-0.002;0.267
204.5;0;-0.002;0.267
204.52;0;-0.002;0.267
204.54;0;-0.002;0.267
204.56;0;-0.002;0.267
204.58;0;-0.002;0.267
204.6;0;-0.002;0.267
204.62;0;-0.002;0.267
204.64;0;-0.002;0.267
204.66;0;-0.002;0.267
204.68;0;-0.002;0.267
204.7;0;-0.002;0.267
204.72;0;-0.002;0.267
204.74;0;-0.002;0.267
204.76;0;-0.002;0.267
204.78;0;-0.002;0.267
204.8;0;-0.002;0.267
204.82;0;-0.002;0.267
204.84;0;-0.002;0.267
204.86;0;-0.002;0.267
204.88;0;-0.002;0.267
204.9;0;-0.002;0.267
204.92;0;-0.002;0.267
204.94;0;-0.002;0.267
204.96;0;-0.002;0.267
204.98;0;-0.002;0.267
205;0;-0.002;0.267
205.02;0;-0.002;0.267
205.04;0;-0.002;0.267
205.06;0;-0.002;0.267
205.08;0;-0.002;0.267
205.1;0;-0.002;0.267
205.12;0;-0.002;0.267
205.14;0;-0.002;0.267
205.16;0;-0.002;0.267
205.18;0;-0.002;0.267
205.2;0;-0.002;0.267
205.22;0;-0.002;0.267
205.24;0;-0.002;0.267
205.26;0;-0.002;0.267
205.28;0;-0.002;0.267
205.3;0;-0.002;0.267
205.32;0;-0.002;0.267
205.34;0;-0.002;0.267
205.36;0;-0.002;0.267
205.38;0;-0.002;0.267
205.4;0;-0.002;0.267
205.42;0;-0.002;0.267
205.44;0;-0.002;0.267
205.46;0;-0.002;0.267
205.48;0;-0.002;0.267
205.5;0;-0.002;0.267
205.52;0;-0.002;0.267
205.54;0;-0.002;0.267
205.56;0;-0.002;0.267
205.58;0;-0.002;0.267
205.6;0;-0.002;0.267
205.62;0;-0.002;0.267
205.64;0;-0.002;0.267
205.66;0;-0.002;0.267
205.68;0;-0.002;0.267
205.7;0;-0.002;0.267
205.72;0;-0.002;0.267
205.74;0;-0.002;0.267
205.76;0;-0.002;0.267
205.78;0;-0.002;0.267
205.8;0;-0.002;0.267
205.82;0;-0.002;0.267
205.84;0;-0.002;0.267
205.86;0;-0.002;0.267
205.88;0;-0.002;0.267
205.9;0;-0.002;0.267
205.92;0;-0.002;0.267
205.94;0;-0.002;0.267
205.96;0;-0.002;0.267
205.98;0;-0.002;0.267
206;0;-0.002;0.267
206.02;0;-0.002;0.267
206.04;0;-0.002;0.267
206.06;0;-0.002;0.267
206.08;0;-0.002;0.267
206.1;0;-0.002;0.267
206.12;0;-0.002;0.267
206.14;0;-0.002;0.267
206.16;0;-0.002;0.267
206.18;0;-0.002;0.267
206.2;0;-0.002;0.267
206.22;0;-0.002;0.267
206.24;0;-0.002;0.267
206.26;0;-0.002;0.267
206.28;0;-0.002;0.267
206.3;0;-0.002;0.267
206.32;0;-0.002;0.267
206.34;0;-0.002;0.267
206.36;0;-0.002;0.267
206.38;0;-0.002;0.267
206.4;0;-0.002;0.267
206.42;0;-0.002;0.267
206.44;0;-0.002;0.267
206.46;0;-0.002;0.267
206.48;0;-0.002;0.267
206.5;0;-0.002;0.267
206.52;0;-0.002;0.267
206.54;0;-0.002;0.267
206.56;0;-0.002;0.267
206.58;0;-0.002;0.267
206.6;0;-0.002;0.267
206.62;0;-0.002;0.267
206.64;0;-0.002;0.267
206.66;0;-0.002;0.267
206.68;0;-0.002;0.267
206.7;0;-0.002;0.267
206.72;0;-0.002;0.267
206.74;0;-0.002;0.267
206.76;0;-0.002;0.267
206.78;0;-0.002;0.267
206.8;0;-0.002;0.267
206.82;0;-0.002;0.267
206.84;0;-0.002;0.267
206.86;0;-0.002;0.267
206.88;0;-0.002;0.267
206.9;0;-0.002;0.267
206.92;0;-0.002;0.267
206.94;0;-0.002;0.267
206.96;0;-0.002;0.267
206.98;0;-0.002;0.267
207;0;-0.002;0.267
207.02;0;-0.002;0.267
207.04;0;-0.002;0.267
207.06;0;-0.002;0.267
207.08;0;-0.002;0.267
207.1;0;-0.002;0.267
207.12;0;-0.002;0.267
