Tiempo ,U_YAW,U_PITCH,W_YAW,W_PITCH,YAW,PITCH
60.46,-2.067,7.27,0.048,0,0.012,-0.58
60.48,-5.484,7.098,-0.001,0,0.012,-0.58
60.5,-5.717,7.086,-0.004,0,0.012,-0.58
60.52,-5.447,7.099,0,0,0.012,-0.58
60.54,-2.113,7.276,0.045,0,0.014,-0.58
60.56,-1.925,7.285,0.047,0,0.014,-0.58
60.58,-5.326,7.114,-0.001,0,0.014,-0.58
60.6,-5.553,7.103,-0.004,0,0.014,-0.58
60.62,-5.283,7.116,0,0,0.014,-0.58
60.64,-5.241,7.118,0,0,0.014,-0.58
60.66,-5.254,7.117,0,0,0.014,-0.58
60.68,-5.252,7.117,0,0,0.014,-0.58
60.7,-5.245,7.117,0,0,0.014,-0.58
60.72,-1.947,7.292,0.044,0,0.016,-0.58
60.74,-1.738,7.302,0.047,0,0.016,-0.58
60.76,-5.134,7.132,-0.001,0,0.016,-0.58
60.78,-5.362,7.121,-0.004,0,0.016,-0.58
60.8,-5.092,7.134,0,0,0.016,-0.58
60.82,-5.049,7.136,0,0,0.016,-0.58
60.84,-8.353,6.961,-0.044,0,0.014,-0.58
60.86,-8.554,6.951,-0.047,0,0.014,-0.58
60.88,-5.144,7.121,0.001,0,0.014,-0.58
60.9,-4.903,7.133,0.004,0,0.014,-0.58
60.92,-5.161,7.12,0,0,0.014,-0.58
60.94,-5.191,7.118,0,0,0.014,-0.58
60.96,-5.166,7.119,0,0,0.014,-0.58
60.98,-5.156,7.12,0,0,0.014,-0.58
61,-1.859,7.294,0.044,0,0.016,-0.58
61.02,-1.651,7.305,0.047,0,0.016,-0.58
61.04,-5.047,7.135,-0.001,0,0.016,-0.58
61.06,-5.275,7.123,-0.004,0,0.016,-0.58
61.08,-5.004,7.137,0,0,0.016,-0.58
61.1,-4.962,7.139,0,0,0.016,-0.58
61.12,-4.974,7.138,0,0,0.016,-0.58
61.14,-4.972,7.138,0,0,0.016,-0.58
61.16,-4.964,7.138,0,0,0.016,-0.58
61.18,-4.957,7.139,0,0,0.016,-0.58
61.2,-8.242,6.964,-0.044,0,0.014,-0.58
61.22,-8.438,6.954,-0.047,0,0.014,-0.58
61.24,-5.03,7.125,0.001,0,0.014,-0.58
61.26,-4.789,7.137,0.004,0,0.014,-0.58
61.28,-5.047,7.124,0,0,0.014,-0.58
61.3,-5.077,7.122,0,0,0.014,-0.58
61.32,-1.76,7.298,0.044,0,0.016,-0.58
61.34,-1.547,7.308,0.047,0,0.016,-0.58
61.36,-4.945,7.138,-0.001,0,0.016,-0.58
61.38,-5.173,7.126,-0.004,0,0.016,-0.58
61.4,-4.902,7.14,0,0,0.016,-0.58
61.42,-4.859,7.142,0,0,0.016,-0.58
61.44,-4.872,7.141,0,0,0.016,-0.58
61.46,-4.87,7.141,0,0,0.016,-0.58
61.48,-4.862,7.142,0,0,0.016,-0.58
61.5,-4.855,7.142,0,0,0.016,-0.58
61.52,-8.14,6.968,-0.044,0,0.014,-0.58
61.54,-8.336,6.958,-0.047,0,0.014,-0.58
61.56,-4.927,7.128,0.001,0,0.014,-0.58
61.58,-4.687,7.14,0.004,0,0.014,-0.58
61.6,-4.945,7.127,0,0,0.014,-0.58
61.62,-4.975,7.125,0,0,0.014,-0.58
61.64,-4.95,7.126,0,0,0.014,-0.58
61.66,-1.648,7.301,0.044,0,0.016,-0.58
61.68,-1.44,7.312,0.047,0,0.016,-0.58
61.7,-4.837,7.141,-0.001,0,0.016,-0.58
61.72,-5.065,7.13,-0.004,0,0.016,-0.58
61.74,-4.794,7.143,0,0,0.016,-0.58
61.76,-4.751,7.146,0,0,0.016,-0.58
61.78,-4.764,7.145,0,0,0.016,-0.58
61.8,-4.762,7.145,0,0,0.016,-0.58
61.82,-4.754,7.145,0,0,0.016,-0.58
61.84,-4.747,7.146,0,0,0.016,-0.58
61.86,-4.74,7.146,0,0,0.016,-0.58
61.88,-8.025,6.972,-0.044,0,0.014,-0.58
61.9,-8.222,6.961,-0.047,0,0.014,-0.58
61.92,-4.813,7.132,0.001,0,0.014,-0.58
61.94,-4.572,7.144,0.004,0,0.014,-0.58
61.96,-4.83,7.131,0,0,0.014,-0.58
61.98,-4.86,7.129,0,0,0.014,-0.58
62,-1.543,7.305,0.044,0,0.016,-0.58
62.02,-1.33,7.315,0.047,0,0.016,-0.58
62.04,-4.728,7.145,-0.001,0,0.016,-0.58
62.06,-4.956,7.134,-0.004,0,0.016,-0.58
62.08,-4.685,7.147,0,0,0.016,-0.58
62.1,-4.643,7.149,0,0,0.016,-0.58
62.12,-4.655,7.149,0,0,0.016,-0.58
62.14,-4.653,7.149,0,0,0.016,-0.58
62.16,-4.645,7.149,0,0,0.016,-0.58
62.18,-4.638,7.149,0,0,0.016,-0.58
62.2,-4.631,7.15,0,0,0.016,-0.58
62.22,-7.917,6.975,-0.044,0,0.014,-0.58
62.24,-8.113,6.965,-0.047,0,0.014,-0.58
62.26,-4.704,7.136,0.001,0,0.014,-0.58
62.28,-4.464,7.147,0.004,0,0.014,-0.58
62.3,-4.722,7.134,0,0,0.014,-0.58
62.32,-1.46,7.307,0.044,0,0.016,-0.58
62.34,-1.232,7.319,0.047,0,0.016,-0.58
62.36,-4.624,7.149,-0.001,0,0.016,-0.58
62.38,-4.853,7.137,-0.004,0,0.016,-0.58
62.4,-4.583,7.151,0,0,0.016,-0.58
62.42,-4.54,7.153,0,0,0.016,-0.58
62.44,-4.553,7.152,0,0,0.016,-0.58
62.46,-4.55,7.152,0,0,0.016,-0.58
62.48,-4.542,7.153,0,0,0.016,-0.58
62.5,-4.535,7.153,0,0,0.016,-0.58
62.52,-4.528,7.153,0,0,0.016,-0.58
62.54,-4.522,7.153,0,0,0.016,-0.58
62.56,-4.515,7.154,0,0,0.016,-0.58
62.58,-4.509,7.154,0,0,0.016,-0.58
62.6,-4.502,7.154,0,0,0.016,-0.58
62.62,-7.787,6.98,-0.044,0,0.014,-0.58
62.64,-7.983,6.97,-0.047,0,0.014,-0.58
62.66,-4.575,7.14,0.001,0,0.014,-0.58
62.68,-4.334,7.152,0.004,0,0.014,-0.58
62.7,-1.3,7.314,0.045,0,0.016,-0.58
62.72,-1.128,7.322,0.047,0,0.016,-0.58
62.74,-4.504,7.153,-0.001,0,0.016,-0.58
62.76,-4.728,7.142,-0.004,0,0.016,-0.58
62.78,-4.459,7.155,0,0,0.016,-0.58
62.8,-4.416,7.157,0,0,0.016,-0.58
62.82,-4.429,7.157,0,0,0.016,-0.58
62.84,-4.427,7.157,0,0,0.016,-0.58
62.86,-4.419,7.157,0,0,0.016,-0.58
62.88,-4.412,7.157,0,0,0.016,-0.58
62.9,-4.405,7.158,0,0,0.016,-0.58
62.92,-4.398,7.158,0,0,0.016,-0.58
62.94,-4.392,7.158,0,0,0.016,-0.58
62.96,-7.677,6.984,-0.044,0,0.014,-0.58
62.98,-7.873,6.974,-0.047,0,0.014,-0.58
63,-4.464,7.144,0.001,0,0.014,-0.58
63.02,-4.224,7.156,0.004,0,0.014,-0.58
63.04,-4.482,7.143,0,0,0.014,-0.58
63.06,-1.22,7.316,0.044,0,0.016,-0.58
63.08,-0.992,7.327,0.047,0,0.016,-0.58
63.1,-4.384,7.158,-0.001,0,0.016,-0.58
63.12,-4.613,7.146,-0.004,0,0.016,-0.58
63.14,-4.343,7.159,0,0,0.016,-0.58
63.16,-4.3,7.162,0,0,0.016,-0.58
63.18,-4.313,7.161,0,0,0.016,-0.58
63.2,-4.31,7.161,0,0,0.016,-0.58
63.22,-4.302,7.161,0,0,0.016,-0.58
63.24,-4.295,7.162,0,0,0.016,-0.58
63.26,-4.289,7.162,0,0,0.016,-0.58
63.28,-4.282,7.162,0,0,0.016,-0.58
63.3,-7.567,6.988,-0.044,0,0.014,-0.58
63.32,-7.764,6.978,-0.047,0,0.014,-0.58
63.34,-4.355,7.148,0.001,0,0.014,-0.58
63.36,-4.115,7.16,0.004,0,0.014,-0.58
63.38,-4.372,7.147,0,0,0.014,-0.58
63.4,-1.111,7.32,0.044,0,0.016,-0.58
63.42,-0.883,7.331,0.047,0,0.016,-0.58
63.44,-4.275,7.161,-0.001,0,0.016,-0.58
63.46,-4.504,7.15,-0.004,0,0.016,-0.58
63.48,-4.234,7.163,0,0,0.016,-0.58
63.5,-4.191,7.165,0,0,0.016,-0.58
63.52,-4.203,7.165,0,0,0.016,-0.58
63.54,-4.201,7.165,0,0,0.016,-0.58
63.56,-4.193,7.165,0,0,0.016,-0.58
63.58,-4.186,7.165,0,0,0.016,-0.58
63.6,-4.179,7.166,0,0,0.016,-0.58
63.62,-4.173,7.166,0,0,0.016,-0.58
63.64,-4.166,7.166,0,0,0.016,-0.58
63.66,-4.159,7.167,0,0,0.016,-0.58
63.68,-7.445,6.992,-0.044,0,0.014,-0.58
63.7,-7.641,6.982,-0.047,0,0.014,-0.58
63.72,-4.232,7.153,0.001,0,0.014,-0.58
63.74,-3.992,7.165,0.004,0,0.014,-0.58
63.76,-4.25,7.151,0,0,0.014,-0.58
63.78,-0.988,7.324,0.044,0,0.016,-0.58
63.8,-0.76,7.336,0.047,0,0.016,-0.58
63.82,-4.152,7.166,-0.001,0,0.016,-0.58
63.84,-4.381,7.154,-0.004,0,0.016,-0.58
63.86,-4.111,7.168,0,0,0.016,-0.58
63.88,-4.068,7.17,0,0,0.016,-0.58
63.9,-4.081,7.169,0,0,0.016,-0.58
63.92,-4.078,7.169,0,0,0.016,-0.58
63.94,-4.07,7.17,0,0,0.016,-0.58
63.96,-4.063,7.17,0,0,0.016,-0.58
63.98,-4.057,7.17,0,0,0.016,-0.58
64,-4.05,7.171,0,0,0.016,-0.58
64.02,-7.335,6.996,-0.044,0,0.014,-0.58
64.04,-7.531,6.986,-0.047,0,0.014,-0.58
64.06,-4.123,7.157,0.001,0,0.014,-0.58
64.08,-3.882,7.168,0.004,0,0.014,-0.58
64.1,-4.14,7.155,0,0,0.014,-0.58
64.12,-4.17,7.154,0,0,0.014,-0.58
64.14,-0.853,7.329,0.044,0,0.016,-0.58
64.16,-0.64,7.34,0.047,0,0.016,-0.58
64.18,-4.038,7.17,-0.001,0,0.016,-0.58
64.2,-4.266,7.158,-0.004,0,0.016,-0.58
64.22,-3.995,7.172,0,0,0.016,-0.58
64.24,-3.953,7.174,0,0,0.016,-0.58
64.26,-3.965,7.173,0,0,0.016,-0.58
64.28,-3.963,7.173,0,0,0.016,-0.58
64.3,-3.955,7.174,0,0,0.016,-0.58
64.32,-3.948,7.174,0,0,0.016,-0.58
64.34,-3.941,7.174,0,0,0.016,-0.58
64.36,-3.935,7.174,0,0,0.016,-0.58
64.38,-7.22,7,-0.044,0,0.014,-0.58
64.4,-7.416,6.99,-0.047,0,0.014,-0.58
64.42,-4.007,7.161,0.001,0,0.014,-0.58
64.44,-3.767,7.172,0.004,0,0.014,-0.58
64.46,-4.025,7.159,0,0,0.014,-0.58
64.48,-4.055,7.158,0,0,0.014,-0.58
64.5,-0.738,7.333,0.044,0,0.016,-0.58
64.52,-0.525,7.344,0.047,0,0.016,-0.58
64.54,-3.922,7.174,-0.001,0,0.016,-0.58
64.56,-4.151,7.162,-0.004,0,0.016,-0.58
64.58,-3.88,7.176,0,0,0.016,-0.58
64.6,-3.837,7.178,0,0,0.016,-0.58
64.62,-3.85,7.177,0,0,0.016,-0.58
64.64,-3.847,7.177,0,0,0.016,-0.58
64.66,-3.839,7.178,0,0,0.016,-0.58
64.68,-3.832,7.178,0,0,0.016,-0.58
64.7,-3.826,7.178,0,0,0.016,-0.58
64.72,-3.819,7.178,0,0,0.016,-0.58
64.74,-7.104,7.004,-0.044,0,0.014,-0.58
64.76,-7.301,6.994,-0.047,0,0.014,-0.58
64.78,-3.892,7.165,0.001,0,0.014,-0.58
64.8,-3.651,7.176,0.004,0,0.014,-0.58
64.82,-3.909,7.163,0,0,0.014,-0.58
64.84,-3.94,7.161,0,0,0.014,-0.58
64.86,-0.622,7.337,0.044,0,0.016,-0.58
64.88,-0.409,7.348,0.047,0,0.016,-0.58
64.9,-3.807,7.178,-0.001,0,0.016,-0.58
64.92,-4.035,7.166,-0.004,0,0.016,-0.58
64.94,-3.765,7.18,0,0,0.016,-0.58
64.96,-3.722,7.182,0,0,0.016,-0.58
64.98,-3.734,7.181,0,0,0.016,-0.58
65,-3.732,7.181,0,0,0.016,-0.58
65.02,-3.724,7.181,0,0,0.016,-0.58
65.04,-3.717,7.182,0,0,0.016,-0.58
65.06,-3.71,7.182,0,0,0.016,-0.58
65.08,-3.704,7.182,0,0,0.016,-0.58
65.1,-6.989,7.008,-0.044,0,0.014,-0.58
65.12,-7.185,6.998,-0.047,0,0.014,-0.58
65.14,-3.776,7.168,0.001,0,0.014,-0.58
65.16,-3.536,7.18,0.004,0,0.014,-0.58
65.18,-3.794,7.167,0,0,0.014,-0.58
65.2,-3.824,7.165,0,0,0.014,-0.58
65.22,-0.507,7.341,0.044,0,0.016,-0.58
65.24,-0.294,7.352,0.047,0,0.016,-0.58
65.26,-3.692,7.182,-0.001,0,0.016,-0.58
65.28,-3.92,7.17,-0.004,0,0.016,-0.58
65.3,-3.649,7.184,0,0,0.016,-0.58
65.32,-3.606,7.186,0,0,0.016,-0.58
65.34,-3.619,7.185,0,0,0.016,-0.58
65.36,-3.617,7.185,0,0,0.016,-0.58
65.38,-3.609,7.185,0,0,0.016,-0.58
65.4,-3.602,7.186,0,0,0.016,-0.58
65.42,-3.595,7.186,0,0,0.016,-0.58
65.44,-3.588,7.186,0,0,0.016,-0.58
65.46,-6.874,7.012,-0.044,0,0.014,-0.58
65.48,-7.07,7.002,-0.047,0,0.014,-0.58
65.5,-3.661,7.172,0.001,0,0.014,-0.58
65.52,-3.421,7.184,0.004,0,0.014,-0.58
65.54,-3.679,7.171,0,0,0.014,-0.58
65.56,-3.709,7.169,0,0,0.014,-0.58
65.58,-0.392,7.345,0.044,0,0.016,-0.58
65.6,-0.179,7.356,0.047,0,0.016,-0.58
65.62,-3.576,7.185,-0.001,0,0.016,-0.58
65.64,-3.804,7.174,-0.004,0,0.016,-0.58
65.66,-3.534,7.188,0,0,0.016,-0.58
65.68,-3.491,7.19,0,0,0.016,-0.58
65.7,-3.504,7.189,0,0,0.016,-0.58
65.72,-3.501,7.189,0,0,0.016,-0.58
65.74,-3.493,7.189,0,0,0.016,-0.58
65.76,-3.486,7.19,0,0,0.016,-0.58
65.78,-3.48,7.19,0,0,0.016,-0.58
65.8,-3.473,7.19,0,0,0.016,-0.58
65.82,-6.758,7.016,-0.044,0,0.014,-0.58
65.84,-6.954,7.006,-0.047,0,0.014,-0.58
65.86,-3.546,7.176,0.001,0,0.014,-0.58
65.88,-3.305,7.188,0.004,0,0.014,-0.58
65.9,-3.563,7.175,0,0,0.014,-0.58
65.92,-3.593,7.173,0,0,0.014,-0.58
65.94,-0.276,7.349,0.044,0,0.016,-0.58
65.96,-0.063,7.36,0.047,0,0.016,-0.58
65.98,-3.461,7.189,-0.001,0,0.016,-0.58
66,-3.689,7.178,-0.004,0,0.016,-0.58
66.02,-3.418,7.191,0,0,0.016,-0.58
66.04,-3.376,7.194,0,0,0.016,-0.58
66.06,-3.388,7.193,0,0,0.016,-0.58
66.08,-3.386,7.193,0,0,0.016,-0.58
66.1,-3.378,7.193,0,0,0.016,-0.58
66.12,-3.371,7.194,0,0,0.016,-0.58
66.14,-3.364,7.194,0,0,0.016,-0.58
66.16,-3.358,7.194,0,0,0.016,-0.58
66.18,-6.643,7.02,-0.044,0,0.014,-0.58
66.2,-6.839,7.01,-0.047,0,0.014,-0.58
66.22,-3.43,7.18,0.001,0,0.014,-0.58
66.24,-3.19,7.192,0.004,0,0.014,-0.58
66.26,-3.448,7.179,0,0,0.014,-0.58
66.28,-3.478,7.177,0,0,0.014,-0.58
66.3,-3.453,7.178,0,0,0.014,-0.58
66.32,-0.151,7.353,0.044,0,0.016,-0.58
66.34,0.057,7.364,0.047,0,0.016,-0.58
66.36,-3.34,7.193,-0.001,0,0.016,-0.58
66.38,-3.568,7.182,-0.004,0,0.016,-0.58
66.4,-3.297,7.196,0,0,0.016,-0.58
66.42,-3.254,7.198,0,0,0.016,-0.58
66.44,-3.267,7.197,0,0,0.016,-0.58
66.46,-3.264,7.197,0,0,0.016,-0.58
66.48,-3.256,7.197,0,0,0.016,-0.58
66.5,-3.249,7.198,0,0,0.016,-0.58
66.52,-6.535,7.023,-0.044,0,0.014,-0.58
66.54,-6.731,7.013,-0.047,0,0.014,-0.58
66.56,-3.322,7.184,0.001,0,0.014,-0.58
66.58,-3.082,7.196,0.004,0,0.014,-0.58
66.6,-3.34,7.182,0,0,0.014,-0.58
66.62,-3.37,7.181,0,0,0.014,-0.58
66.64,-3.345,7.182,0,0,0.014,-0.58
66.66,-0.043,7.357,0.044,0,0.016,-0.58
66.68,0.165,7.367,0.047,0,0.016,-0.58
66.7,-3.232,7.197,-0.001,0,0.016,-0.58
66.72,-3.46,7.185,-0.004,0,0.016,-0.58
66.74,-3.189,7.199,0,0,0.016,-0.58
66.76,-3.146,7.201,0,0,0.016,-0.58
66.78,-3.159,7.2,0,0,0.016,-0.58
66.8,-3.156,7.2,0,0,0.016,-0.58
66.82,-3.148,7.201,0,0,0.016,-0.58
66.84,-3.141,7.201,0,0,0.016,-0.58
66.86,-6.427,7.027,-0.044,0,0.014,-0.58
66.88,-6.623,7.017,-0.047,0,0.014,-0.58
66.9,-3.214,7.187,0.001,0,0.014,-0.58
66.92,-2.974,7.199,0.004,0,0.014,-0.58
66.94,-3.232,7.186,0,0,0.014,-0.58
66.96,-3.262,7.184,0,0,0.014,-0.58
66.98,-3.237,7.185,0,0,0.014,-0.58
67,0.065,7.36,0.044,0,0.016,-0.58
67.02,0.273,7.371,0.047,0,0.016,-0.58
67.04,-3.124,7.2,-0.001,0,0.016,-0.58
67.06,-3.352,7.189,-0.004,0,0.016,-0.58
67.08,-3.081,7.202,0,0,0.016,-0.58
67.1,-3.038,7.205,0,0,0.016,-0.58
67.12,-3.051,7.204,0,0,0.016,-0.58
67.14,-3.048,7.204,0,0,0.016,-0.58
67.16,-3.04,7.204,0,0,0.016,-0.58
67.18,-3.033,7.205,0,0,0.016,-0.58
67.2,-6.319,7.03,-0.044,0,0.014,-0.58
67.22,-6.515,7.02,-0.047,0,0.014,-0.58
67.24,-3.106,7.191,0.001,0,0.014,-0.58
67.26,-2.866,7.203,0.004,0,0.014,-0.58
67.28,-3.124,7.189,0,0,0.014,-0.58
67.3,-3.154,7.188,0,0,0.014,-0.58
67.32,-3.129,7.189,0,0,0.014,-0.58
67.34,0.173,7.364,0.044,0,0.016,-0.58
67.36,0.381,7.374,0.047,0,0.016,-0.58
67.38,-3.016,7.204,-0.001,0,0.016,-0.58
67.4,-3.243,7.192,-0.004,0,0.016,-0.58
67.42,-2.973,7.206,0,0,0.016,-0.58
67.44,-2.93,7.208,0,0,0.016,-0.58
67.46,-2.943,7.207,0,0,0.016,-0.58
67.48,-2.94,7.207,0,0,0.016,-0.58
67.5,-2.932,7.208,0,0,0.016,-0.58
67.52,-6.217,7.033,-0.044,0,0.014,-0.58
67.54,-6.414,7.023,-0.047,0,0.014,-0.58
67.56,-3.005,7.194,0.001,0,0.014,-0.58
67.58,-2.764,7.206,0.004,0,0.014,-0.58
67.6,-3.022,7.193,0,0,0.014,-0.58
67.62,-3.053,7.191,0,0,0.014,-0.58
67.64,-3.027,7.192,0,0,0.014,-0.58
67.66,-3.017,7.192,0,0,0.014,-0.58
67.68,0.279,7.367,0.044,0,0.016,-0.58
67.7,0.488,7.377,0.047,0,0.016,-0.58
67.72,-2.908,7.207,-0.001,0,0.016,-0.58
67.74,-3.136,7.196,-0.004,0,0.016,-0.58
67.76,-2.866,7.209,0,0,0.016,-0.58
67.78,-2.823,7.211,0,0,0.016,-0.58
67.8,-2.836,7.211,0,0,0.016,-0.58
67.82,-6.125,7.036,-0.044,0,0.014,-0.58
67.84,-6.32,7.026,-0.047,0,0.014,-0.58
67.86,-2.911,7.197,0.001,0,0.014,-0.58
67.88,-2.67,7.208,0.004,0,0.014,-0.58
67.9,-2.928,7.195,0,0,0.014,-0.58
67.92,-2.959,7.193,0,0,0.014,-0.58
67.94,-2.933,7.195,0,0,0.014,-0.58
67.96,-2.923,7.195,0,0,0.014,-0.58
67.98,-2.919,7.195,0,0,0.014,-0.58
68,-2.913,7.195,0,0,0.014,-0.58
68.02,0.385,7.37,0.044,0,0.016,-0.58
68.04,0.594,7.38,0.047,0,0.016,-0.58
68.06,-2.802,7.21,-0.001,0,0.016,-0.58
68.08,-3.03,7.198,-0.004,0,0.016,-0.58
68.1,-2.76,7.212,0,0,0.016,-0.58
68.12,-2.717,7.214,0,0,0.016,-0.58
68.14,-6.022,7.039,-0.044,0,0.014,-0.58
68.16,-6.222,7.028,-0.047,0,0.014,-0.58
68.18,-2.812,7.199,0.001,0,0.014,-0.58
68.2,-2.571,7.211,0.004,0,0.014,-0.58
68.22,-2.829,7.198,0,0,0.014,-0.58
68.24,-2.859,7.196,0,0,0.014,-0.58
68.26,-2.834,7.197,0,0,0.014,-0.58
68.28,-2.824,7.197,0,0,0.014,-0.58
68.3,-2.819,7.197,0,0,0.014,-0.58
68.32,-2.814,7.197,0,0,0.014,-0.58
68.34,0.484,7.372,0.044,0,0.016,-0.58
68.36,0.693,7.383,0.047,0,0.016,-0.58
68.38,-2.703,7.212,-0.001,0,0.016,-0.58
68.4,-2.931,7.201,-0.004,0,0.016,-0.58
68.42,-2.661,7.214,0,0,0.016,-0.58
68.44,-2.618,7.217,0,0,0.016,-0.58
68.46,-5.922,7.041,-0.044,0,0.014,-0.58
68.48,-6.123,7.031,-0.047,0,0.014,-0.58
68.5,-2.713,7.202,0.001,0,0.014,-0.58
68.52,-2.472,7.213,0.004,0,0.014,-0.58
68.54,-2.73,7.2,0,0,0.014,-0.58
68.56,-2.76,7.199,0,0,0.014,-0.58
68.58,-2.735,7.2,0,0,0.014,-0.58
68.6,-2.725,7.2,0,0,0.014,-0.58
68.62,-2.72,7.2,0,0,0.014,-0.58
68.64,-2.715,7.2,0,0,0.014,-0.58
68.66,-2.709,7.2,0,0,0.014,-0.58
68.68,0.589,7.375,0.044,0,0.016,-0.58
68.7,0.798,7.385,0.047,0,0.016,-0.58
68.72,-2.598,7.215,-0.001,0,0.016,-0.58
68.74,-2.826,7.204,-0.004,0,0.016,-0.58
68.76,-2.555,7.217,0,0,0.016,-0.58
68.78,-5.805,7.045,-0.044,0,0.014,-0.58
68.8,-6.02,7.034,-0.047,0,0.014,-0.58
68.82,-2.615,7.204,0.001,0,0.014,-0.58
68.84,-2.374,7.216,0.004,0,0.014,-0.58
68.86,-2.631,7.203,0,0,0.014,-0.58
68.88,-2.662,7.201,0,0,0.014,-0.58
68.9,-2.636,7.202,0,0,0.014,-0.58
68.92,-2.626,7.202,0,0,0.014,-0.58
68.94,-2.622,7.202,0,0,0.014,-0.58
68.96,-2.616,7.202,0,0,0.014,-0.58
68.98,-2.61,7.202,0,0,0.014,-0.58
69,0.688,7.377,0.044,0,0.016,-0.58
69.02,0.897,7.388,0.047,0,0.016,-0.58
69.04,-2.5,7.217,-0.001,0,0.016,-0.58
69.06,-2.727,7.206,-0.004,0,0.016,-0.58
69.08,-2.457,7.219,0,0,0.016,-0.58
69.1,-2.414,7.222,0,0,0.016,-0.58
69.12,-5.719,7.046,-0.044,0,0.014,-0.58
69.14,-5.919,7.036,-0.047,0,0.014,-0.58
69.16,-2.509,7.207,0.001,0,0.014,-0.58
69.18,-2.268,7.218,0.004,0,0.014,-0.58
69.2,-2.526,7.205,0,0,0.014,-0.58
69.22,-2.556,7.204,0,0,0.014,-0.58
69.24,-2.531,7.205,0,0,0.014,-0.58
69.26,-2.521,7.205,0,0,0.014,-0.58
69.28,-2.516,7.205,0,0,0.014,-0.58
69.3,-2.511,7.205,0,0,0.014,-0.58
69.32,-2.505,7.205,0,0,0.014,-0.58
69.34,0.793,7.38,0.044,0,0.016,-0.58
69.36,1.002,7.39,0.047,0,0.016,-0.58
69.38,-2.395,7.22,-0.001,0,0.016,-0.58
69.4,-2.622,7.209,-0.004,0,0.016,-0.58
69.42,-2.352,7.222,0,0,0.016,-0.58
69.44,-5.601,7.05,-0.044,0,0.014,-0.58
69.46,-5.816,7.039,-0.047,0,0.014,-0.58
69.48,-2.412,7.209,0.001,0,0.014,-0.58
69.5,-2.17,7.221,0.004,0,0.014,-0.58
69.52,-2.428,7.208,0,0,0.014,-0.58
69.54,-2.458,7.206,0,0,0.014,-0.58
69.56,-2.433,7.207,0,0,0.014,-0.58
69.58,-2.423,7.207,0,0,0.014,-0.58
69.6,-2.418,7.207,0,0,0.014,-0.58
69.62,-2.412,7.207,0,0,0.014,-0.58
69.64,-2.406,7.207,0,0,0.014,-0.58
69.66,-2.401,7.207,0,0,0.014,-0.58
69.68,0.897,7.382,0.044,0,0.016,-0.58
69.7,1.106,7.393,0.047,0,0.016,-0.58
69.72,-2.29,7.222,-0.001,0,0.016,-0.58
69.74,-2.518,7.211,-0.004,0,0.016,-0.58
69.76,-5.539,7.05,-0.045,0,0.014,-0.58
69.78,-5.699,7.042,-0.047,0,0.014,-0.58
69.8,-2.31,7.211,0.001,0,0.014,-0.58
69.82,-2.074,7.223,0.004,0,0.014,-0.58
69.84,-2.33,7.21,0,0,0.014,-0.58
69.86,-2.36,7.208,0,0,0.014,-0.58
69.88,-2.335,7.209,0,0,0.014,-0.58
69.9,-2.325,7.209,0,0,0.014,-0.58
69.92,-2.32,7.209,0,0,0.014,-0.58
69.94,-2.315,7.209,0,0,0.014,-0.58
69.96,-2.309,7.21,0,0,0.014,-0.58
69.98,-2.303,7.21,0,0,0.014,-0.58
70,-2.297,7.21,0,0,0.014,-0.58
70.02,-2.291,7.21,0,0,0.014,-0.58
70.04,-2.285,7.21,0,0,0.014,-0.58
70.06,-2.279,7.21,0,0,0.014,-0.58
70.08,-2.273,7.21,0,0,0.014,-0.58
70.1,-2.267,7.21,0,0,0.014,-0.58
70.12,-2.261,7.21,0,0,0.014,-0.58
70.14,-2.255,7.21,0,0,0.014,-0.58
70.16,-2.249,7.21,0,0,0.014,-0.58
70.18,-2.243,7.21,0,0,0.014,-0.58
70.2,-2.238,7.211,0,0,0.014,-0.58
70.22,-2.232,7.211,0,0,0.014,-0.58
70.24,-2.226,7.211,0,0,0.014,-0.58
70.26,-2.22,7.211,0,0,0.014,-0.58
70.28,-2.214,7.211,0,0,0.014,-0.58
70.3,-2.208,7.211,0,0,0.014,-0.58
70.32,-2.202,7.211,0,0,0.014,-0.58
70.34,-2.196,7.211,0,0,0.014,-0.58
70.36,-2.19,7.211,0,0,0.014,-0.58
70.38,-2.184,7.211,0,0,0.014,-0.58
70.4,-2.178,7.211,0,0,0.014,-0.58
70.42,-2.172,7.211,0,0,0.014,-0.58
70.44,-2.166,7.212,0,0,0.014,-0.58
70.46,-2.16,7.212,0,0,0.014,-0.58
70.48,-2.155,7.212,0,0,0.014,-0.58
70.5,-2.149,7.212,0,0,0.014,-0.58
70.52,-2.143,7.212,0,0,0.014,-0.58
70.54,-2.137,7.212,0,0,0.014,-0.58
70.56,-2.131,7.212,0,0,0.014,-0.58
70.58,-2.125,7.212,0,0,0.014,-0.58
70.6,-2.119,7.212,0,0,0.014,-0.58
70.62,-2.113,7.212,0,0,0.014,-0.58
70.64,-2.107,7.212,0,0,0.014,-0.58
70.66,-2.101,7.212,0,0,0.014,-0.58
70.68,-2.095,7.212,0,0,0.014,-0.58
70.7,-2.089,7.213,0,0,0.014,-0.58
70.72,-2.083,7.213,0,0,0.014,-0.58
70.74,-2.077,7.213,0,0,0.014,-0.58
70.76,-2.071,7.213,0,0,0.014,-0.58
70.78,-2.066,7.213,0,0,0.014,-0.58
