Tiempo ,REI,V_ANGULA,V_CARRIT,ANGULO,CARRITO,REFERENC
2.375,5.403,-0.053,0.131,0.037,0.263,0.5
2.38,5.378,-0.048,0.133,0.033,0.264,0.5
2.385,5.357,-0.145,0.136,0.03,0.264,0.5
2.39,5.36,-0.219,0.135,0.03,0.265,0.5
2.395,5.375,-0.193,0.129,0.031,0.265,0.5
2.4,5.364,-0.152,0.127,0.03,0.266,0.5
2.405,5.333,-0.19,0.13,0.026,0.267,0.5
2.41,5.307,-0.258,0.136,0.024,0.268,0.5
2.415,5.301,-0.276,0.137,0.024,0.268,0.5
2.42,5.321,-0.189,0.132,0.028,0.269,0.5
2.425,5.331,-0.041,0.125,0.03,0.269,0.5
2.43,5.311,-0.021,0.124,0.024,0.27,0.5
2.435,5.292,-0.116,0.127,0.023,0.271,0.5
2.44,5.286,-0.167,0.128,0.023,0.271,0.5
2.445,5.295,-0.138,0.125,0.024,0.272,0.5
2.45,5.292,-0.077,0.122,0.024,0.273,0.5
2.455,5.271,-0.065,0.124,0.023,0.273,0.5
2.46,5.251,-0.103,0.127,0.021,0.274,0.5
2.465,5.25,-0.131,0.127,0.021,0.274,0.5
2.47,5.259,-0.097,0.124,0.023,0.275,0.5
2.475,5.244,-0.067,0.123,0.021,0.276,0.5
2.48,5.209,-0.123,0.128,0.017,0.277,0.5
2.485,5.177,-0.209,0.134,0.016,0.277,0.5
2.49,5.162,-0.269,0.137,0.014,0.278,0.5
2.495,5.169,-0.282,0.134,0.014,0.278,0.5
2.5,5.185,-0.245,0.127,0.014,0.279,0.5
2.505,5.196,-0.164,0.121,0.016,0.279,0.5
2.51,5.191,-0.076,0.119,0.016,0.28,0.5
2.515,5.182,-0.025,0.119,0.016,0.281,0.5
2.52,5.17,0.002,0.12,0.016,0.281,0.5
2.525,5.148,-0.013,0.123,0.014,0.282,0.5
2.53,5.117,-0.097,0.127,0.01,0.283,0.5
2.535,5.1,-0.201,0.131,0.009,0.283,0.5
2.54,5.101,-0.243,0.129,0.009,0.284,0.5
2.545,5.11,-0.225,0.125,0.009,0.284,0.5
2.55,5.107,-0.183,0.121,0.009,0.285,0.5
2.555,5.085,-0.162,0.123,0.007,0.286,0.5
2.56,5.064,-0.182,0.126,0.005,0.287,0.5
2.565,5.061,-0.163,0.127,0.007,0.287,0.5
2.57,5.059,-0.103,0.125,0.007,0.288,0.5
2.575,5.048,-0.06,0.124,0.007,0.288,0.5
2.58,5.013,-0.138,0.127,0,0.289,0.5
2.585,4.994,-0.285,0.131,-0.002,0.29,0.5
2.59,4.996,-0.335,0.129,-0.002,0.29,0.5
2.595,5.011,-0.279,0.124,0,0.291,0.5
2.6,5.005,-0.212,0.12,-0.002,0.291,0.5
2.605,4.977,-0.202,0.122,-0.003,0.292,0.5
2.61,4.95,-0.194,0.128,-0.003,0.293,0.5
2.615,4.936,-0.16,0.131,-0.003,0.293,0.5
2.62,4.939,-0.121,0.128,-0.003,0.294,0.5
2.625,4.945,-0.085,0.123,-0.003,0.294,0.5
2.63,4.93,-0.109,0.122,-0.007,0.295,0.5
2.635,4.905,-0.209,0.124,-0.01,0.296,0.5
2.64,4.889,-0.276,0.127,-0.01,0.297,0.5
2.645,4.881,-0.264,0.127,-0.01,0.297,0.5
2.65,4.881,-0.218,0.125,-0.01,0.298,0.5
2.655,4.882,-0.164,0.121,-0.01,0.298,0.5
2.66,4.88,-0.088,0.119,-0.009,0.299,0.5
2.665,4.876,-0.014,0.118,-0.009,0.299,0.5
2.67,4.876,0.048,0.116,-0.007,0.3,0.5
2.675,4.868,0.095,0.115,-0.007,0.301,0.5
2.68,4.841,0.049,0.118,-0.01,0.301,0.5
2.685,4.809,-0.086,0.123,-0.014,0.302,0.5
2.69,4.786,-0.213,0.128,-0.016,0.303,0.5
2.695,4.779,-0.265,0.128,-0.016,0.303,0.5
2.7,4.783,-0.248,0.125,-0.016,0.304,0.5
2.705,4.789,-0.175,0.121,-0.014,0.304,0.5
2.71,4.787,-0.063,0.118,-0.012,0.305,0.5
2.715,4.779,0.024,0.117,-0.012,0.305,0.5
2.72,4.782,0.086,0.115,-0.01,0.306,0.5
2.725,4.782,0.154,0.113,-0.009,0.307,0.5
2.73,4.76,0.161,0.114,-0.01,0.307,0.5
2.735,4.721,0.033,0.12,-0.016,0.308,0.5
2.74,4.688,-0.162,0.127,-0.019,0.309,0.5
2.745,4.676,-0.279,0.129,-0.019,0.309,0.5
2.75,4.683,-0.289,0.126,-0.019,0.31,0.5
2.755,4.711,-0.169,0.118,-0.014,0.31,0.5
2.76,4.726,0.043,0.11,-0.01,0.311,0.5
2.765,4.712,0.186,0.109,-0.01,0.311,0.5
2.77,4.692,0.221,0.112,-0.01,0.312,0.5
2.775,4.682,0.204,0.114,-0.01,0.312,0.5
2.78,4.687,0.191,0.112,-0.009,0.313,0.5
2.785,4.672,0.156,0.112,-0.01,0.314,0.5
2.79,4.636,0.011,0.116,-0.016,0.314,0.5
2.795,4.608,-0.163,0.122,-0.017,0.315,0.5
2.8,4.603,-0.243,0.123,-0.017,0.315,0.5
2.805,4.628,-0.162,0.117,-0.012,0.316,0.5
2.81,4.651,0.059,0.109,-0.007,0.316,0.5
2.815,4.64,0.229,0.106,-0.007,0.317,0.5
2.82,4.615,0.271,0.11,-0.007,0.318,0.5
2.825,4.599,0.248,0.114,-0.007,0.318,0.5
2.83,4.607,0.227,0.112,-0.005,0.319,0.5
2.835,4.619,0.236,0.107,-0.003,0.319,0.5
2.84,4.605,0.204,0.106,-0.005,0.32,0.5
2.845,4.571,0.079,0.111,-0.009,0.32,0.5
2.85,4.546,-0.07,0.116,-0.01,0.321,0.5
2.855,4.55,-0.099,0.117,-0.007,0.321,0.5
2.86,4.571,0.063,0.111,0,0.322,0.5
2.865,4.573,0.259,0.107,0.002,0.322,0.5
2.87,4.552,0.334,0.108,0.002,0.323,0.5
2.875,4.528,0.317,0.113,0.002,0.324,0.5
2.88,4.522,0.261,0.114,0.002,0.324,0.5
2.885,4.531,0.196,0.11,0.002,0.325,0.5
2.89,4.54,0.164,0.106,0.003,0.325,0.5
2.895,4.528,0.124,0.105,0.002,0.326,0.5
2.9,4.507,0.061,0.108,0.002,0.326,0.5
2.905,4.491,0.05,0.112,0.003,0.327,0.5
2.91,4.488,0.117,0.112,0.007,0.327,0.5
2.915,4.495,0.236,0.11,0.01,0.328,0.5
2.92,4.507,0.36,0.105,0.014,0.328,0.5
2.925,4.508,0.441,0.102,0.016,0.329,0.5
2.93,4.493,0.41,0.103,0.014,0.33,0.5
2.935,4.472,0.28,0.106,0.012,0.33,0.5
2.94,4.464,0.152,0.107,0.012,0.331,0.5
2.945,4.469,0.098,0.106,0.014,0.331,0.5
2.95,4.47,0.112,0.103,0.016,0.332,0.5
2.955,4.46,0.155,0.104,0.017,0.332,0.5
2.96,4.434,0.177,0.108,0.017,0.333,0.5
2.965,4.418,0.186,0.112,0.019,0.333,0.5
2.97,4.417,0.215,0.111,0.021,0.334,0.5
2.975,4.429,0.249,0.107,0.023,0.334,0.5
2.98,4.435,0.279,0.102,0.024,0.335,0.5
2.985,4.425,0.25,0.101,0.023,0.335,0.5
2.99,4.414,0.173,0.102,0.023,0.336,0.5
2.995,4.403,0.111,0.104,0.023,0.336,0.5
3,4.397,0.093,0.104,0.024,0.337,0.5
3.005,4.398,0.151,0.103,0.028,0.337,0.5
3.01,4.398,0.26,0.102,0.031,0.338,0.5
3.015,4.385,0.35,0.103,0.033,0.338,0.5
3.02,4.36,0.336,0.106,0.031,0.339,0.5
3.025,4.344,0.253,0.109,0.031,0.34,0.5
3.03,4.339,0.176,0.11,0.031,0.34,0.5
3.035,4.343,0.115,0.106,0.031,0.341,0.5
3.04,4.353,0.097,0.102,0.033,0.341,0.5
3.045,4.351,0.127,0.1,0.035,0.341,0.5
3.05,4.334,0.148,0.101,0.035,0.342,0.5
3.055,4.315,0.135,0.104,0.035,0.343,0.5
3.06,4.311,0.161,0.106,0.038,0.343,0.5
3.065,4.313,0.229,0.104,0.04,0.344,0.5
3.07,4.319,0.277,0.1,0.042,0.344,0.5
3.075,4.313,0.284,0.098,0.042,0.345,0.5
3.08,4.294,0.216,0.1,0.04,0.345,0.5
3.085,4.273,0.1,0.103,0.038,0.346,0.5
3.09,4.263,0.006,0.105,0.038,0.346,0.5
3.095,4.265,-0.011,0.104,0.04,0.347,0.5
3.1,4.272,0.063,0.1,0.044,0.347,0.5
3.105,4.272,0.167,0.098,0.045,0.348,0.5
3.11,4.266,0.241,0.097,0.047,0.348,0.5
3.115,4.249,0.264,0.099,0.047,0.349,0.5
3.12,4.236,0.235,0.101,0.047,0.349,0.5
3.125,4.228,0.185,0.101,0.047,0.35,0.5
3.13,4.229,0.135,0.1,0.047,0.35,0.5
3.135,4.227,0.092,0.097,0.047,0.351,0.5
3.14,4.213,0.032,0.097,0.045,0.351,0.5
3.145,4.195,-0.027,0.1,0.045,0.352,0.5
3.15,4.176,-0.049,0.103,0.045,0.352,0.5
3.155,4.164,-0.025,0.105,0.047,0.353,0.5
3.16,4.164,0.043,0.104,0.049,0.353,0.5
3.165,4.17,0.12,0.1,0.051,0.354,0.5
3.17,4.17,0.163,0.097,0.051,0.354,0.5
3.175,4.152,0.131,0.097,0.049,0.355,0.5
3.18,4.129,0.043,0.101,0.047,0.355,0.5
3.185,4.115,-0.056,0.103,0.045,0.356,0.5
3.19,4.119,-0.119,0.1,0.045,0.356,0.5
3.195,4.128,-0.076,0.096,0.049,0.356,0.5
3.2,4.117,0.009,0.095,0.049,0.357,0.5
3.205,4.094,0.045,0.098,0.049,0.358,0.5
3.21,4.071,0.055,0.102,0.049,0.358,0.5
3.215,4.059,0.051,0.104,0.049,0.359,0.5
3.22,4.055,0.041,0.103,0.049,0.359,0.5
3.225,4.054,0.004,0.1,0.047,0.36,0.5
3.23,4.057,-0.04,0.096,0.047,0.36,0.5
3.235,4.048,-0.08,0.095,0.045,0.361,0.5
3.24,4.035,-0.113,0.096,0.045,0.361,0.5
3.245,4.018,-0.11,0.098,0.045,0.362,0.5
3.25,4.004,-0.092,0.099,0.045,0.362,0.5
3.255,4.002,-0.043,0.099,0.047,0.362,0.5
3.26,3.997,0.012,0.097,0.047,0.363,0.5
3.265,3.982,0.008,0.097,0.045,0.364,0.5
3.27,3.957,-0.048,0.1,0.044,0.364,0.5
3.275,3.929,-0.146,0.104,0.04,0.365,0.5
3.28,3.912,-0.247,0.106,0.038,0.365,0.5
3.285,3.91,-0.282,0.105,0.038,0.366,0.5
3.29,3.917,-0.255,0.1,0.038,0.366,0.5
3.295,3.928,-0.177,0.094,0.04,0.366,0.5
3.3,3.924,-0.062,0.091,0.042,0.367,0.5
3.305,3.901,0,0.093,0.04,0.367,0.5
3.31,3.883,0.001,0.096,0.04,0.368,0.5
3.315,3.877,0.001,0.097,0.04,0.368,0.5
3.32,3.873,0.001,0.095,0.04,0.369,0.5
3.325,3.862,-0.052,0.093,0.037,0.369,0.5
3.33,3.844,-0.175,0.094,0.033,0.37,0.5
3.335,3.818,-0.31,0.097,0.03,0.37,0.5
3.34,3.792,-0.403,0.101,0.028,0.371,0.5
3.345,3.778,-0.41,0.103,0.028,0.371,0.5
3.35,3.777,-0.324,0.102,0.03,0.372,0.5
3.355,3.783,-0.183,0.097,0.031,0.372,0.5
3.36,3.788,-0.038,0.093,0.033,0.373,0.5
3.365,3.778,0.033,0.091,0.031,0.373,0.5
3.37,3.755,-0.02,0.092,0.028,0.374,0.5
3.375,3.731,-0.147,0.095,0.024,0.374,0.5
3.38,3.714,-0.262,0.097,0.023,0.375,0.5
3.385,3.704,-0.327,0.097,0.021,0.375,0.5
3.39,3.705,-0.333,0.095,0.021,0.376,0.5
3.395,3.713,-0.258,0.09,0.023,0.376,0.5
3.4,3.71,-0.158,0.087,0.023,0.376,0.5
3.405,3.694,-0.09,0.088,0.023,0.377,0.5
3.41,3.672,-0.045,0.091,0.023,0.377,0.5
3.415,3.654,-0.045,0.094,0.021,0.378,0.5
3.42,3.647,-0.091,0.093,0.019,0.378,0.5
3.425,3.646,-0.151,0.09,0.017,0.379,0.5
3.43,3.646,-0.182,0.087,0.017,0.379,0.5
3.435,3.632,-0.194,0.087,0.016,0.38,0.5
3.44,3.609,-0.224,0.09,0.014,0.38,0.5
3.445,3.585,-0.256,0.093,0.012,0.381,0.5
3.45,3.575,-0.258,0.095,0.012,0.381,0.5
3.455,3.581,-0.193,0.092,0.014,0.381,0.5
3.46,3.591,-0.081,0.086,0.016,0.382,0.5
3.465,3.591,0.008,0.082,0.016,0.382,0.5
3.47,3.573,-0.006,0.082,0.012,0.383,0.5
3.475,3.55,-0.091,0.085,0.01,0.383,0.5
3.48,3.523,-0.196,0.09,0.007,0.384,0.5
3.485,3.502,-0.293,0.093,0.005,0.384,0.5
3.49,3.491,-0.318,0.094,0.005,0.385,0.5
3.495,3.489,-0.281,0.092,0.005,0.385,0.5
3.5,3.502,-0.195,0.087,0.007,0.385,0.5
3.505,3.518,-0.047,0.081,0.01,0.386,0.5
3.51,3.512,0.08,0.078,0.01,0.386,0.5
3.515,3.489,0.072,0.079,0.007,0.386,0.5
3.52,3.475,0.004,0.082,0.007,0.387,0.5
3.525,3.466,-0.027,0.083,0.007,0.387,0.5
3.53,3.456,-0.064,0.083,0.005,0.388,0.5
3.535,3.444,-0.124,0.083,0.003,0.388,0.5
3.54,3.436,-0.158,0.083,0.003,0.389,0.5
3.545,3.429,-0.15,0.083,0.003,0.389,0.5
3.55,3.418,-0.123,0.083,0.003,0.389,0.5
3.555,3.4,-0.092,0.085,0.003,0.39,0.5
3.56,3.381,-0.091,0.087,0.002,0.39,0.5
3.565,3.377,-0.103,0.087,0.002,0.391,0.5
3.57,3.379,-0.093,0.084,0.002,0.391,0.5
3.575,3.382,-0.074,0.08,0.002,0.391,0.5
3.58,3.378,-0.081,0.078,0,0.392,0.5
3.585,3.375,-0.098,0.076,0,0.392,0.5
3.59,3.362,-0.091,0.077,0,0.393,0.5
3.595,3.343,-0.074,0.08,0,0.393,0.5
3.6,3.329,-0.055,0.082,0,0.393,0.5
3.605,3.325,-0.011,0.082,0.002,0.394,0.5
3.61,3.323,0.036,0.08,0.002,0.394,0.5
3.615,3.321,0.053,0.078,0.002,0.395,0.5
3.62,3.318,0.052,0.077,0.002,0.395,0.5
3.625,3.314,0.043,0.075,0.002,0.395,0.5
3.63,3.299,0.006,0.076,0,0.396,0.5
3.635,3.279,-0.064,0.079,-0.002,0.396,0.5
3.64,3.267,-0.113,0.081,-0.002,0.397,0.5
3.645,3.264,-0.091,0.08,0,0.397,0.5
3.65,3.264,-0.014,0.079,0.002,0.397,0.5
3.655,3.26,0.049,0.077,0.002,0.398,0.5
3.66,3.256,0.07,0.076,0.002,0.398,0.5
3.665,3.246,0.069,0.075,0.002,0.398,0.5
3.67,3.229,0.031,0.077,0,0.399,0.5
3.675,3.208,-0.044,0.08,-0.002,0.399,0.5
3.68,3.196,-0.097,0.082,-0.002,0.4,0.5
3.685,3.194,-0.107,0.081,-0.002,0.4,0.5
3.69,3.199,-0.068,0.078,0,0.4,0.5
3.695,3.203,0.013,0.075,0.002,0.401,0.5
3.7,3.204,0.074,0.072,0.002,0.401,0.5
3.705,3.204,0.117,0.07,0.003,0.401,0.5
3.71,3.195,0.172,0.07,0.005,0.402,0.5
3.715,3.174,0.17,0.073,0.003,0.402,0.5
3.72,3.156,0.09,0.076,0.002,0.403,0.5
3.725,3.146,0.014,0.077,0.002,0.403,0.5
3.73,3.14,-0.023,0.077,0.002,0.403,0.5
3.735,3.135,-0.036,0.076,0.002,0.404,0.5
3.74,3.132,-0.036,0.075,0.002,0.404,0.5
3.745,3.141,0.023,0.072,0.005,0.404,0.5
3.75,3.151,0.152,0.068,0.009,0.405,0.5
3.755,3.145,0.24,0.066,0.009,0.405,0.5
3.76,3.128,0.243,0.068,0.009,0.405,0.5
3.765,3.113,0.208,0.071,0.009,0.406,0.5
3.77,3.105,0.16,0.072,0.009,0.406,0.5
3.775,3.104,0.114,0.071,0.009,0.406,0.5
3.78,3.101,0.076,0.07,0.009,0.407,0.5
3.785,3.097,0.047,0.069,0.009,0.407,0.5
3.79,3.093,0.027,0.068,0.009,0.407,0.5
3.795,3.088,0.041,0.068,0.01,0.408,0.5
3.8,3.072,0.067,0.07,0.01,0.408,0.5
3.805,3.052,0.069,0.073,0.01,0.409,0.5
3.81,3.036,0.059,0.076,0.01,0.409,0.5
3.815,3.029,0.046,0.076,0.01,0.409,0.5
3.82,3.027,0.033,0.075,0.01,0.41,0.5
3.825,3.026,0.022,0.073,0.01,0.41,0.5
3.83,3.026,0.014,0.07,0.01,0.41,0.5
3.835,3.034,0.034,0.067,0.012,0.411,0.5
3.84,3.038,0.092,0.064,0.014,0.411,0.5
3.845,3.032,0.157,0.064,0.016,0.411,0.5
3.85,3.018,0.189,0.065,0.016,0.412,0.5
3.855,3.01,0.201,0.067,0.017,0.412,0.5
3.86,3.002,0.202,0.068,0.017,0.412,0.5
3.865,2.996,0.172,0.068,0.017,0.413,0.5
3.87,2.987,0.132,0.068,0.017,0.413,0.5
3.875,2.981,0.094,0.068,0.017,0.413,0.5
3.88,2.977,0.063,0.067,0.017,0.414,0.5
3.885,2.968,0.039,0.067,0.017,0.414,0.5
3.89,2.954,0.022,0.069,0.017,0.414,0.5
3.895,2.939,0.011,0.071,0.017,0.415,0.5
3.9,2.93,0.031,0.073,0.019,0.415,0.5
3.905,2.923,0.062,0.072,0.019,0.416,0.5
3.91,2.92,0.067,0.071,0.019,0.416,0.5
3.915,2.919,0.058,0.069,0.019,0.416,0.5
3.92,2.918,0.046,0.067,0.019,0.416,0.5
3.925,2.92,0.033,0.065,0.019,0.417,0.5
3.93,2.923,0.049,0.062,0.021,0.417,0.5
3.935,2.915,0.075,0.062,0.021,0.417,0.5
3.94,2.904,0.102,0.063,0.023,0.418,0.5
3.945,2.894,0.152,0.065,0.024,0.418,0.5
3.95,2.883,0.178,0.067,0.024,0.418,0.5
3.955,2.875,0.162,0.067,0.024,0.419,0.5
3.96,2.868,0.131,0.067,0.024,0.419,0.5
3.965,2.86,0.07,0.067,0.023,0.419,0.5
3.97,2.855,0.005,0.066,0.023,0.42,0.5
3.975,2.854,-0.025,0.065,0.023,0.42,0.5
3.98,2.856,-0.008,0.063,0.024,0.42,0.5
3.985,2.849,0.028,0.062,0.024,0.421,0.5
3.99,2.839,0.066,0.063,0.026,0.421,0.5
3.995,2.83,0.126,0.065,0.028,0.421,0.5
4,2.823,0.161,0.065,0.028,0.422,0.5
4.005,2.817,0.152,0.064,0.028,0.422,0.5
4.01,2.807,0.098,0.064,0.026,0.422,0.5
4.015,2.802,0.032,0.064,0.026,0.423,0.5
4.02,2.796,-0.029,0.063,0.024,0.423,0.5
4.025,2.793,-0.079,0.062,0.024,0.423,0.5
4.03,2.794,-0.062,0.061,0.026,0.423,0.5
4.035,2.793,0.008,0.06,0.028,0.424,0.5
4.04,2.786,0.091,0.06,0.03,0.424,0.5
4.045,2.777,0.168,0.061,0.031,0.424,0.5
4.05,2.764,0.204,0.063,0.031,0.425,0.5
4.055,2.753,0.162,0.063,0.03,0.425,0.5
4.06,2.745,0.065,0.063,0.028,0.425,0.5
4.065,2.739,-0.041,0.062,0.026,0.426,0.5
4.07,2.736,-0.11,0.062,0.026,0.426,0.5
4.075,2.734,-0.124,0.06,0.026,0.426,0.5
4.08,2.737,-0.058,0.059,0.03,0.426,0.5
4.085,2.727,0.034,0.059,0.03,0.427,0.5
4.09,2.718,0.096,0.06,0.031,0.427,0.5
4.095,2.707,0.163,0.062,0.033,0.427,0.5
4.1,2.693,0.195,0.063,0.033,0.428,0.5
4.105,2.676,0.126,0.065,0.03,0.428,0.5
4.11,2.663,-0.03,0.066,0.026,0.428,0.5
4.115,2.654,-0.176,0.066,0.024,0.429,0.5
4.12,2.65,-0.241,0.065,0.024,0.429,0.5
4.125,2.648,-0.234,0.063,0.024,0.429,0.5
4.13,2.651,-0.168,0.061,0.026,0.43,0.5
4.135,2.656,-0.033,0.058,0.03,0.43,0.5
4.14,2.654,0.112,0.057,0.031,0.43,0.5
4.145,2.644,0.187,0.057,0.031,0.43,0.5
4.15,2.627,0.166,0.059,0.03,0.431,0.5
4.155,2.615,0.078,0.06,0.028,0.431,0.5
4.16,2.605,-0.027,0.061,0.026,0.431,0.5
4.165,2.598,-0.123,0.06,0.024,0.432,0.5
4.17,2.596,-0.174,0.059,0.024,0.432,0.5
4.175,2.594,-0.171,0.058,0.024,0.432,0.5
4.18,2.594,-0.116,0.057,0.026,0.433,0.5
4.185,2.586,-0.021,0.057,0.028,0.433,0.5
4.19,2.571,0.052,0.058,0.028,0.433,0.5
4.195,2.559,0.077,0.06,0.028,0.433,0.5
4.2,2.549,0.076,0.061,0.028,0.434,0.5
4.205,2.527,-0.016,0.062,0.023,0.434,0.5
4.21,2.508,-0.188,0.064,0.019,0.435,0.5
4.215,2.493,-0.316,0.066,0.017,0.435,0.5
4.22,2.482,-0.352,0.067,0.017,0.435,0.5
4.225,2.472,-0.315,0.067,0.017,0.436,0.5
4.23,2.467,-0.25,0.066,0.017,0.436,0.5
4.235,2.475,-0.156,0.063,0.019,0.436,0.5
4.24,2.495,-0.01,0.056,0.023,0.436,0.5
4.245,2.508,0.137,0.05,0.024,0.436,0.5
4.25,2.498,0.182,0.048,0.023,0.437,0.5
4.255,2.476,0.095,0.051,0.019,0.437,0.5
4.26,2.459,-0.039,0.055,0.017,0.437,0.5
4.265,2.448,-0.12,0.056,0.017,0.438,0.5
4.27,2.438,-0.164,0.057,0.016,0.438,0.5
4.275,2.43,-0.186,0.057,0.016,0.438,0.5
4.28,2.422,-0.167,0.057,0.016,0.438,0.5
4.285,2.422,-0.107,0.056,0.017,0.439,0.5
4.29,2.422,-0.01,0.055,0.019,0.439,0.5
4.295,2.411,0.062,0.055,0.019,0.439,0.5
4.3,2.392,0.058,0.057,0.017,0.44,0.5
4.305,2.369,-0.033,0.06,0.014,0.44,0.5
4.31,2.351,-0.175,0.062,0.01,0.44,0.5
4.315,2.336,-0.292,0.064,0.009,0.441,0.5
4.32,2.323,-0.353,0.065,0.007,0.441,0.5
4.325,2.315,-0.354,0.064,0.007,0.441,0.5
4.33,2.315,-0.3,0.062,0.007,0.441,0.5
4.335,2.327,-0.177,0.058,0.01,0.442,0.5
4.34,2.337,-0.015,0.053,0.012,0.442,0.5
4.345,2.34,0.087,0.049,0.012,0.442,0.5
4.35,2.336,0.12,0.048,0.012,0.442,0.5
4.355,2.324,0.089,0.048,0.01,0.443,0.5
4.36,2.309,0.009,0.05,0.009,0.443,0.5
4.365,2.293,-0.082,0.053,0.007,0.443,0.5
4.37,2.276,-0.163,0.055,0.005,0.444,0.5
4.375,2.259,-0.228,0.057,0.003,0.444,0.5
4.38,2.247,-0.249,0.059,0.003,0.444,0.5
4.385,2.238,-0.221,0.059,0.003,0.444,0.5
4.39,2.237,-0.148,0.058,0.005,0.445,0.5
4.395,2.238,-0.066,0.056,0.005,0.445,0.5
4.4,2.241,-0.019,0.052,0.005,0.445,0.5
4.405,2.238,0.005,0.05,0.005,0.445,0.5
4.41,2.222,-0.038,0.051,0.002,0.446,0.5
4.415,2.202,-0.132,0.054,0,0.446,0.5
4.42,2.18,-0.207,0.057,-0.002,0.446,0.5
4.425,2.161,-0.262,0.06,-0.003,0.447,0.5
4.43,2.153,-0.274,0.061,-0.003,0.447,0.5
4.435,2.15,-0.237,0.059,-0.003,0.447,0.5
4.44,2.153,-0.158,0.057,-0.002,0.447,0.5
4.445,2.151,-0.072,0.054,-0.002,0.448,0.5
4.45,2.148,-0.022,0.053,-0.002,0.448,0.5
4.455,2.145,0.004,0.051,-0.002,0.448,0.5
4.46,2.143,0.015,0.05,-0.002,0.448,0.5
4.465,2.137,-0.009,0.049,-0.003,0.449,0.5
4.47,2.132,-0.045,0.048,-0.003,0.449,0.5
4.475,2.122,-0.054,0.049,-0.003,0.449,0.5
4.48,2.106,-0.05,0.051,-0.003,0.449,0.5
4.485,2.089,-0.041,0.054,-0.003,0.45,0.5
4.49,2.076,-0.03,0.056,-0.003,0.45,0.5
4.495,2.067,-0.048,0.056,-0.005,0.45,0.5
4.5,2.065,-0.075,0.055,-0.005,0.451,0.5
4.505,2.064,-0.076,0.053,-0.005,0.451,0.5
4.51,2.058,-0.091,0.051,-0.007,0.451,0.5
4.515,2.053,-0.111,0.051,-0.007,0.451,0.5
4.52,2.05,-0.103,0.05,-0.007,0.451,0.5
4.525,2.051,-0.083,0.048,-0.007,0.452,0.5
4.53,2.057,-0.035,0.045,-0.005,0.452,0.5
4.535,2.057,0.045,0.043,-0.003,0.452,0.5
4.54,2.047,0.101,0.043,-0.003,0.452,0.5
4.545,2.033,0.11,0.046,-0.003,0.453,0.5
4.55,2.015,0.071,0.048,-0.005,0.453,0.5
4.555,1.999,-0.01,0.051,-0.007,0.453,0.5
4.56,1.988,-0.072,0.052,-0.007,0.453,0.5
4.565,1.973,-0.116,0.054,-0.009,0.454,0.5
4.57,1.962,-0.144,0.055,-0.009,0.454,0.5
4.575,1.954,-0.135,0.055,-0.009,0.454,0.5
4.58,1.951,-0.11,0.054,-0.009,0.454,0.5
4.585,1.954,-0.056,0.052,-0.007,0.455,0.5
4.59,1.958,0.031,0.049,-0.005,0.455,0.5
4.595,1.962,0.091,0.046,-0.005,0.455,0.5
4.6,1.965,0.105,0.043,-0.005,0.455,0.5
4.605,1.962,0.095,0.041,-0.005,0.455,0.5
4.61,1.95,0.076,0.042,-0.005,0.456,0.5
4.615,1.931,0.056,0.046,-0.005,0.456,0.5
4.62,1.908,0.012,0.05,-0.007,0.456,0.5
4.625,1.895,-0.037,0.053,-0.007,0.457,0.5
4.63,1.894,-0.053,0.052,-0.007,0.457,0.5
4.635,1.902,-0.025,0.049,-0.005,0.457,0.5
4.64,1.909,0.044,0.045,-0.003,0.457,0.5
4.645,1.907,0.095,0.043,-0.003,0.457,0.5
4.65,1.903,0.104,0.042,-0.003,0.458,0.5
4.655,1.903,0.118,0.041,-0.002,0.458,0.5
4.66,1.906,0.16,0.04,0,0.458,0.5
4.665,1.903,0.181,0.039,0,0.458,0.5
4.67,1.894,0.163,0.039,0,0.458,0.5
4.675,1.878,0.13,0.042,0,0.459,0.5
4.68,1.861,0.095,0.045,0,0.459,0.5
4.685,1.846,0.065,0.048,0,0.459,0.5
4.69,1.833,0.042,0.051,0,0.46,0.5
4.695,1.825,0.025,0.051,0,0.46,0.5
4.7,1.821,0.013,0.05,0,0.46,0.5
4.705,1.818,0.006,0.049,0,0.46,0.5
4.71,1.815,0.002,0.048,0,0.46,0.5
4.715,1.811,0,0.047,0,0.461,0.5
4.72,1.81,0.026,0.046,0.002,0.461,0.5
4.725,1.81,0.086,0.045,0.003,0.461,0.5
4.73,1.815,0.154,0.042,0.005,0.461,0.5
4.735,1.823,0.214,0.039,0.007,0.461,0.5
4.74,1.832,0.262,0.036,0.009,0.461,0.5
4.745,1.831,0.27,0.034,0.009,0.462,0.5
4.75,1.821,0.232,0.035,0.009,0.462,0.5
4.755,1.806,0.18,0.038,0.009,0.462,0.5
4.76,1.793,0.129,0.041,0.009,0.462,0.5
4.765,1.782,0.086,0.043,0.009,0.463,0.5
4.77,1.777,0.081,0.043,0.01,0.463,0.5
4.775,1.769,0.092,0.044,0.01,0.463,0.5
4.78,1.762,0.084,0.044,0.01,0.463,0.5
4.785,1.758,0.067,0.044,0.01,0.463,0.5
4.79,1.757,0.076,0.043,0.012,0.464,0.5
4.795,1.753,0.095,0.042,0.012,0.464,0.5
4.8,1.752,0.116,0.042,0.014,0.464,0.5
4.805,1.749,0.134,0.041,0.014,0.464,0.5
4.81,1.749,0.148,0.04,0.016,0.464,0.5
