Tiempo ,ANGULO,ENTRADA,ESTIMULO,PERTURBA
45.22,0.521,0.8,0.8,0
45.24,0.521,0.8,0.8,0
45.26,0.521,0.8,0.8,0
45.28,0.521,0.8,0.8,0
45.3,0.52,0.8,0.8,0
45.32,0.52,0.8,0.8,0
45.34,0.52,0.8,0.8,0
45.36,0.518,0.8,0.8,0
45.38,0.518,0.8,0.8,0
45.4,0.516,0.8,0.8,0
45.42,0.516,0.8,0.8,0
45.44,0.514,0.8,0.8,0
45.46,0.514,0.8,0.8,0
45.48,0.513,0.8,0.8,0
45.5,0.513,0.8,0.8,0
45.52,0.511,0.8,0.8,0
45.54,0.509,0.8,0.8,0
45.56,0.509,0.8,0.8,0
45.58,0.509,0.8,0.8,0
45.6,0.507,0.8,0.8,0
45.62,0.507,0.8,0.8,0
45.64,0.506,0.8,0.8,0
45.66,0.506,0.8,0.8,0
45.68,0.506,0.8,0.8,0
45.7,0.504,0.8,0.8,0
45.72,0.504,0.8,0.8,0
45.74,0.504,0.8,0.8,0
45.76,0.504,0.8,0.8,0
45.78,0.504,0.8,0.8,0
45.8,0.502,0.8,0.8,0
45.82,0.502,0.8,0.8,0
45.84,0.502,0.8,0.8,0
45.86,0.502,0.8,0.8,0
45.88,0.502,0.8,0.8,0
45.9,0.502,0.8,0.8,0
45.92,0.504,0.8,0.8,0
45.94,0.504,0.8,0.8,0
45.96,0.504,0.8,0.8,0
45.98,0.504,0.8,0.8,0
46,0.504,0.8,0.8,0
46.02,0.506,0.8,0.8,0
46.04,0.506,0.8,0.8,0
46.06,0.506,0.8,0.8,0
46.08,0.507,0.8,0.8,0
46.1,0.507,0.8,0.8,0
46.12,0.507,0.8,0.8,0
46.14,0.509,0.8,0.8,0
46.16,0.509,0.8,0.8,0
46.18,0.509,0.8,0.8,0
46.2,0.511,0.8,0.8,0
46.22,0.511,0.8,0.8,0
46.24,0.511,0.8,0.8,0
46.26,0.513,0.8,0.8,0
46.28,0.513,0.8,0.8,0
46.3,0.514,0.8,0.8,0
46.32,0.514,0.8,0.8,0
46.34,0.514,0.8,0.8,0
46.36,0.514,0.8,0.8,0
46.38,0.516,0.8,0.8,0
46.4,0.516,0.8,0.8,0
46.42,0.516,0.8,0.8,0
46.44,0.516,0.8,0.8,0
46.46,0.518,0.8,0.8,0
46.48,0.518,0.8,0.8,0
46.5,0.518,0.8,0.8,0
46.52,0.518,0.8,0.8,0
46.54,0.518,0.8,0.8,0
46.56,0.518,0.8,0.8,0
46.58,0.518,0.8,0.8,0
46.6,0.518,0.8,0.8,0
46.62,0.518,0.8,0.8,0
46.64,0.518,0.8,0.8,0
46.66,0.518,0.8,0.8,0
46.68,0.518,0.8,0.8,0
46.7,0.518,0.8,0.8,0
46.72,0.518,0.8,0.8,0
46.74,0.518,0.8,0.8,0
46.76,0.518,0.8,0.8,0
46.78,0.518,0.8,0.8,0
46.8,0.518,0.8,0.8,0
46.82,0.518,0.8,0.8,0
46.84,0.518,0.8,0.8,0
46.86,0.518,0.8,0.8,0
46.88,0.518,0.8,0.8,0
46.9,0.518,0.8,0.8,0
46.92,0.518,0.8,0.8,0
46.94,0.518,0.8,0.8,0
46.96,0.518,0.8,0.8,0
46.98,0.518,0.8,0.8,0
47,0.518,0.8,0.8,0
47.02,0.518,0.8,0.8,0
47.04,0.518,0.8,0.8,0
47.06,0.518,0.8,0.8,0
47.08,0.516,0.8,0.8,0
47.1,0.516,0.8,0.8,0
47.12,0.516,0.8,0.8,0
47.14,0.516,0.8,0.8,0
47.16,0.516,0.8,0.8,0
47.18,0.516,0.8,0.8,0
47.2,0.516,0.8,0.8,0
47.22,0.516,0.8,0.8,0
47.24,0.516,0.8,0.8,0
47.26,0.514,0.8,0.8,0
47.28,0.514,0.8,0.8,0
47.3,0.514,0.8,0.8,0
47.32,0.514,0.8,0.8,0
47.34,0.514,0.8,0.8,0
47.36,0.513,0.8,0.8,0
47.38,0.513,0.8,0.8,0
47.4,0.513,0.8,0.8,0
47.42,0.513,0.8,0.8,0
47.44,0.513,0.8,0.8,0
47.46,0.513,0.8,0.8,0
47.48,0.511,0.8,0.8,0
47.5,0.511,0.8,0.8,0
47.52,0.511,0.8,0.8,0
47.54,0.511,0.8,0.8,0
47.56,0.511,0.8,0.8,0
47.58,0.511,0.8,0.8,0
47.6,0.509,0.8,0.8,0
47.62,0.509,0.8,0.8,0
47.64,0.509,0.8,0.8,0
47.66,0.509,0.8,0.8,0
47.68,0.509,0.8,0.8,0
47.7,0.511,0.8,0.8,0
47.72,0.511,0.8,0.8,0
47.74,0.511,0.8,0.8,0
47.76,0.511,0.8,0.8,0
47.78,0.511,0.8,0.8,0
47.8,0.511,0.8,0.8,0
47.82,0.511,0.8,0.8,0
47.84,0.511,0.8,0.8,0
47.86,0.511,0.8,0.8,0
47.88,0.511,0.8,0.8,0
47.9,0.511,0.8,0.8,0
47.92,0.511,0.8,0.8,0
47.94,0.511,0.8,0.8,0
47.96,0.511,0.8,0.8,0
47.98,0.511,0.8,0.8,0
48,0.511,0.8,0.8,0
48.02,0.511,0.8,0.8,0
48.04,0.511,0.8,0.8,0
48.06,0.511,0.8,0.8,0
48.08,0.511,0.8,0.8,0
48.1,0.511,0.8,0.8,0
48.12,0.511,0.8,0.8,0
48.14,0.511,0.8,0.8,0
48.16,0.511,0.8,0.8,0
48.18,0.511,0.8,0.8,0
48.2,0.511,0.8,0.8,0
48.22,0.511,0.8,0.8,0
48.24,0.511,0.8,0.8,0
48.26,0.511,0.8,0.8,0
48.28,0.511,0.8,0.8,0
48.3,0.511,0.8,0.8,0
48.32,0.511,0.8,0.8,0
48.34,0.511,0.8,0.8,0
48.36,0.511,0.8,0.8,0
48.38,0.511,0.8,0.8,0
48.4,0.511,0.8,0.8,0
48.42,0.511,0.8,0.8,0
48.44,0.511,0.8,0.8,0
48.46,0.511,0.8,0.8,0
48.48,0.511,0.8,0.8,0
48.5,0.511,0.8,0.8,0
48.52,0.511,0.8,0.8,0
48.54,0.511,0.8,0.8,0
48.56,0.511,0.8,0.8,0
48.58,0.511,0.8,0.8,0
48.6,0.511,0.8,0.8,0
48.62,0.511,0.8,0.8,0
48.64,0.513,0.8,0.8,0
48.66,0.513,0.8,0.8,0
48.68,0.513,0.8,0.8,0
48.7,0.513,0.8,0.8,0
48.72,0.513,0.8,0.8,0
48.74,0.513,0.8,0.8,0
48.76,0.513,0.8,0.8,0
48.78,0.513,0.8,0.8,0
48.8,0.513,0.8,0.8,0
48.82,0.513,0.8,0.8,0
48.84,0.513,0.8,0.8,0
48.86,0.513,0.8,0.8,0
48.88,0.513,0.8,0.8,0
48.9,0.513,0.8,0.8,0
48.92,0.513,0.8,0.8,0
48.94,0.513,0.8,0.8,0
48.96,0.513,0.8,0.8,0
48.98,0.513,0.8,0.8,0
49,0.513,0.8,0.8,0
49.02,0.513,0.8,0.8,0
49.04,0.513,0.8,0.8,0
49.06,0.513,0.8,0.8,0
49.08,0.513,0.8,0.8,0
49.1,0.513,0.8,0.8,0
49.12,0.513,0.8,0.8,0
49.14,0.513,0.8,0.8,0
49.16,0.513,0.8,0.8,0
49.18,0.513,0.8,0.8,0
49.2,0.513,0.8,0.8,0
49.22,0.514,0.8,0.8,0
49.24,0.514,0.8,0.8,0
49.26,0.514,0.8,0.8,0
49.28,0.514,0.8,0.8,0
49.3,0.514,0.8,0.8,0
49.32,0.514,0.8,0.8,0
49.34,0.514,0.8,0.8,0
49.36,0.514,0.8,0.8,0
49.38,0.514,0.8,0.8,0
49.4,0.514,0.8,0.8,0
49.42,0.514,0.8,0.8,0
49.44,0.514,0.8,0.8,0
49.46,0.514,0.8,0.8,0
49.48,0.514,0.8,0.8,0
49.5,0.514,0.8,0.8,0
49.52,0.514,0.8,0.8,0
49.54,0.514,0.8,0.8,0
49.56,0.513,0.8,0.8,0
49.58,0.513,0.8,0.8,0
49.6,0.513,0.8,0.8,0
49.62,0.513,0.8,0.8,0
49.64,0.513,0.8,0.8,0
49.66,0.513,0.8,0.8,0
49.68,0.513,0.8,0.8,0
49.7,0.513,0.8,0.8,0
49.72,0.513,0.8,0.8,0
49.74,0.513,0.8,0.8,0
49.76,0.513,0.8,0.8,0
49.78,0.513,0.8,0.8,0
49.8,0.513,0.8,0.8,0
49.82,0.513,0.8,0.8,0
49.84,0.513,0.8,0.8,0
49.86,0.513,0.8,0.8,0
49.88,0.513,0.8,0.8,0
49.9,0.513,0.8,0.8,0
49.92,0.513,0.8,0.8,0
49.94,0.513,0.8,0.8,0
49.96,0.513,0.8,0.8,0
49.98,0.514,0.8,0.8,0
50,0.514,0.8,0.8,0
50.02,0.514,0.8,0.8,0
50.04,0.514,0.797,0.797,0
50.06,0.513,0.794,0.794,0
50.08,0.513,0.79,0.79,0
50.1,0.513,0.787,0.787,0
50.12,0.513,0.784,0.784,0
50.14,0.513,0.781,0.781,0
50.16,0.513,0.778,0.778,0
50.18,0.513,0.774,0.774,0
50.2,0.511,0.771,0.771,0
50.22,0.511,0.768,0.768,0
50.24,0.509,0.765,0.765,0
50.26,0.507,0.762,0.762,0
50.28,0.506,0.758,0.758,0
50.3,0.504,0.755,0.755,0
50.32,0.5,0.752,0.752,0
50.34,0.499,0.749,0.749,0
50.36,0.495,0.746,0.746,0
50.38,0.493,0.742,0.742,0
50.4,0.49,0.739,0.739,0
50.42,0.486,0.736,0.736,0
50.44,0.483,0.733,0.733,0
50.46,0.479,0.73,0.73,0
50.48,0.474,0.726,0.726,0
50.5,0.471,0.723,0.723,0
50.52,0.466,0.72,0.72,0
50.54,0.46,0.717,0.717,0
50.56,0.455,0.714,0.714,0
50.58,0.45,0.71,0.71,0
50.6,0.443,0.707,0.707,0
50.62,0.438,0.704,0.704,0
50.64,0.431,0.701,0.701,0
50.66,0.424,0.698,0.698,0
50.68,0.417,0.694,0.694,0
50.7,0.41,0.691,0.691,0
50.72,0.404,0.688,0.688,0
50.74,0.397,0.685,0.685,0
50.76,0.39,0.682,0.682,0
50.78,0.383,0.678,0.678,0
50.8,0.377,0.675,0.675,0
50.82,0.37,0.672,0.672,0
50.84,0.363,0.669,0.669,0
50.86,0.356,0.666,0.666,0
50.88,0.349,0.662,0.662,0
50.9,0.342,0.659,0.659,0
50.92,0.335,0.656,0.656,0
50.94,0.329,0.653,0.653,0
50.96,0.322,0.65,0.65,0
50.98,0.317,0.646,0.646,0
51,0.312,0.643,0.643,0
51.02,0.307,0.64,0.64,0
51.04,0.301,0.637,0.637,0
51.06,0.296,0.634,0.634,0
51.08,0.293,0.63,0.63,0
51.1,0.289,0.627,0.627,0
51.12,0.284,0.624,0.624,0
51.14,0.282,0.621,0.621,0
51.16,0.279,0.618,0.618,0
51.18,0.275,0.614,0.614,0
51.2,0.274,0.611,0.611,0
51.22,0.272,0.608,0.608,0
51.24,0.27,0.605,0.605,0
51.26,0.268,0.602,0.602,0
51.28,0.267,0.598,0.598,0
51.3,0.267,0.595,0.595,0
51.32,0.265,0.592,0.592,0
51.34,0.265,0.589,0.589,0
51.36,0.265,0.586,0.586,0
51.38,0.267,0.582,0.582,0
51.4,0.267,0.579,0.579,0
51.42,0.267,0.576,0.576,0
51.44,0.267,0.573,0.573,0
51.46,0.267,0.57,0.57,0
51.48,0.268,0.566,0.566,0
51.5,0.268,0.563,0.563,0
51.52,0.268,0.56,0.56,0
51.54,0.268,0.557,0.557,0
51.56,0.268,0.554,0.554,0
51.58,0.268,0.55,0.55,0
51.6,0.268,0.547,0.547,0
51.62,0.268,0.544,0.544,0
51.64,0.268,0.541,0.541,0
51.66,0.267,0.538,0.538,0
51.68,0.267,0.534,0.534,0
51.7,0.265,0.531,0.531,0
51.72,0.263,0.528,0.528,0
51.74,0.261,0.525,0.525,0
51.76,0.26,0.522,0.522,0
51.78,0.258,0.518,0.518,0
51.8,0.256,0.515,0.515,0
51.82,0.254,0.512,0.512,0
51.84,0.251,0.509,0.509,0
51.86,0.247,0.506,0.506,0
51.88,0.244,0.502,0.502,0
51.9,0.24,0.499,0.499,0
51.92,0.237,0.496,0.496,0
51.94,0.233,0.493,0.493,0
51.96,0.23,0.49,0.49,0
51.98,0.225,0.486,0.486,0
52,0.221,0.483,0.483,0
52.02,0.216,0.48,0.48,0
52.04,0.211,0.477,0.477,0
52.06,0.205,0.474,0.474,0
52.08,0.202,0.47,0.47,0
52.1,0.197,0.467,0.467,0
52.12,0.192,0.464,0.464,0
52.14,0.186,0.461,0.461,0
52.16,0.183,0.458,0.458,0
52.18,0.178,0.454,0.454,0
52.2,0.172,0.451,0.451,0
52.22,0.167,0.448,0.448,0
52.24,0.164,0.445,0.445,0
52.26,0.158,0.442,0.442,0
52.28,0.153,0.438,0.438,0
52.3,0.15,0.435,0.435,0
52.32,0.146,0.432,0.432,0
52.34,0.143,0.429,0.429,0
52.36,0.137,0.426,0.426,0
52.38,0.134,0.422,0.422,0
52.4,0.13,0.419,0.419,0
52.42,0.127,0.416,0.416,0
52.44,0.125,0.413,0.413,0
52.46,0.122,0.41,0.41,0
52.48,0.118,0.406,0.406,0
52.5,0.116,0.403,0.403,0
52.52,0.115,0.4,0.4,0
52.54,0.113,0.397,0.397,0
52.56,0.111,0.394,0.394,0
52.58,0.109,0.39,0.39,0
52.6,0.108,0.387,0.387,0
52.62,0.106,0.384,0.384,0
52.64,0.106,0.381,0.381,0
52.66,0.104,0.378,0.378,0
52.68,0.104,0.374,0.374,0
52.7,0.102,0.371,0.371,0
52.72,0.102,0.368,0.368,0
52.74,0.102,0.365,0.365,0
52.76,0.102,0.362,0.362,0
52.78,0.102,0.358,0.358,0
52.8,0.102,0.355,0.355,0
52.82,0.102,0.352,0.352,0
52.84,0.102,0.349,0.349,0
52.86,0.102,0.346,0.346,0
52.88,0.101,0.342,0.342,0
52.9,0.101,0.339,0.339,0
52.92,0.101,0.336,0.336,0
52.94,0.101,0.333,0.333,0
52.96,0.101,0.33,0.33,0
52.98,0.099,0.326,0.326,0
53,0.099,0.323,0.323,0
53.02,0.099,0.32,0.32,0
53.04,0.097,0.317,0.317,0
53.06,0.096,0.314,0.314,0
53.08,0.096,0.31,0.31,0
53.1,0.094,0.307,0.307,0
53.12,0.092,0.304,0.304,0
53.14,0.09,0.301,0.301,0
53.16,0.089,0.298,0.298,0
53.18,0.087,0.294,0.294,0
53.2,0.083,0.291,0.291,0
53.22,0.082,0.288,0.288,0
53.24,0.078,0.285,0.285,0
53.26,0.076,0.282,0.282,0
53.28,0.073,0.278,0.278,0
53.3,0.069,0.275,0.275,0
53.32,0.068,0.272,0.272,0
53.34,0.064,0.269,0.269,0
53.36,0.061,0.266,0.266,0
53.38,0.057,0.262,0.262,0
53.4,0.054,0.259,0.259,0
53.42,0.05,0.256,0.256,0
53.44,0.047,0.253,0.253,0
53.46,0.043,0.25,0.25,0
53.48,0.04,0.246,0.246,0
53.5,0.036,0.243,0.243,0
53.52,0.031,0.24,0.24,0
53.54,0.027,0.237,0.237,0
53.56,0.024,0.234,0.234,0
53.58,0.02,0.23,0.23,0
53.6,0.017,0.227,0.227,0
53.62,0.013,0.224,0.224,0
53.64,0.01,0.221,0.221,0
53.66,0.007,0.218,0.218,0
53.68,0.003,0.214,0.214,0
53.7,0,0.211,0.211,0
53.72,-0.004,0.208,0.208,0
53.74,-0.007,0.205,0.205,0
53.76,-0.009,0.202,0.202,0
53.78,-0.013,0.198,0.198,0
53.8,-0.014,0.195,0.195,0
53.82,-0.018,0.192,0.192,0
53.84,-0.02,0.189,0.189,0
53.86,-0.021,0.186,0.186,0
53.88,-0.023,0.182,0.182,0
53.9,-0.025,0.179,0.179,0
53.92,-0.027,0.176,0.176,0
53.94,-0.028,0.173,0.173,0
53.96,-0.028,0.17,0.17,0
53.98,-0.03,0.166,0.166,0
54,-0.032,0.163,0.163,0
54.02,-0.032,0.16,0.16,0
54.04,-0.032,0.157,0.157,0
54.06,-0.034,0.154,0.154,0
54.08,-0.034,0.15,0.15,0
54.1,-0.034,0.147,0.147,0
54.12,-0.034,0.144,0.144,0
54.14,-0.035,0.141,0.141,0
54.16,-0.035,0.138,0.138,0
54.18,-0.035,0.134,0.134,0
54.2,-0.035,0.131,0.131,0
54.22,-0.035,0.128,0.128,0
54.24,-0.035,0.125,0.125,0
54.26,-0.035,0.122,0.122,0
54.28,-0.037,0.118,0.118,0
54.3,-0.037,0.115,0.115,0
54.32,-0.037,0.112,0.112,0
54.34,-0.039,0.109,0.109,0
54.36,-0.039,0.106,0.106,0
54.38,-0.041,0.102,0.102,0
54.4,-0.041,0.099,0.099,0
54.42,-0.042,0.096,0.096,0
54.44,-0.044,0.093,0.093,0
54.46,-0.044,0.09,0.09,0
54.48,-0.046,0.086,0.086,0
54.5,-0.048,0.083,0.083,0
54.52,-0.049,0.08,0.08,0
54.54,-0.051,0.077,0.077,0
54.56,-0.053,0.074,0.074,0
54.58,-0.056,0.07,0.07,0
54.6,-0.058,0.067,0.067,0
54.62,-0.062,0.064,0.064,0
54.64,-0.063,0.061,0.061,0
54.66,-0.067,0.058,0.058,0
54.68,-0.069,0.054,0.054,0
54.7,-0.072,0.051,0.051,0
54.72,-0.076,0.048,0.048,0
54.74,-0.077,0.045,0.045,0
54.76,-0.081,0.042,0.042,0
54.78,-0.084,0.038,0.038,0
54.8,-0.088,0.035,0.035,0
54.82,-0.089,0.032,0.032,0
54.84,-0.093,0.029,0.029,0
54.86,-0.096,0.026,0.026,0
54.88,-0.098,0.022,0.022,0
54.9,-0.102,0.019,0.019,0
54.92,-0.103,0.016,0.016,0
54.94,-0.105,0.013,0.013,0
54.96,-0.109,0.01,0.01,0
54.98,-0.11,0.006,0.006,0
55,-0.112,0.003,0.003,0
55.02,-0.112,0,0,0
55.04,-0.114,0,0,0
55.06,-0.116,0,0,0
55.08,-0.116,0,0,0
55.1,-0.116,0,0,0
55.12,-0.116,0,0,0
55.14,-0.116,0,0,0
55.16,-0.116,0,0,0
55.18,-0.114,0,0,0
55.2,-0.114,0,0,0
55.22,-0.112,0,0,0
55.24,-0.11,0,0,0
55.26,-0.109,0,0,0
55.28,-0.107,0,0,0
55.3,-0.105,0,0,0
55.32,-0.103,0,0,0
55.34,-0.1,0,0,0
55.36,-0.098,0,0,0
55.38,-0.096,0,0,0
55.4,-0.093,0,0,0
55.42,-0.091,0,0,0
55.44,-0.088,0,0,0
55.46,-0.084,0,0,0
55.48,-0.083,0,0,0
55.5,-0.079,0,0,0
55.52,-0.077,0,0,0
55.54,-0.074,0,0,0
55.56,-0.072,0,0,0
55.58,-0.07,0,0,0
55.6,-0.067,0,0,0
55.62,-0.065,0,0,0
55.64,-0.063,0,0,0
55.66,-0.062,0,0,0
55.68,-0.062,0,0,0
55.7,-0.06,0,0,0
55.72,-0.058,0,0,0
55.74,-0.058,0,0,0
55.76,-0.058,0,0,0
55.78,-0.056,0,0,0
55.8,-0.056,0,0,0
55.82,-0.056,0,0,0
55.84,-0.058,0,0,0
55.86,-0.058,0,0,0
55.88,-0.06,0,0,0
55.9,-0.06,0,0,0
55.92,-0.062,0,0,0
55.94,-0.063,0,0,0
55.96,-0.065,0,0,0
55.98,-0.067,0,0,0
56,-0.069,0,0,0
56.02,-0.07,0,0,0
56.04,-0.074,0,0,0
56.06,-0.076,0,0,0
56.08,-0.077,0,0,0
56.1,-0.081,0,0,0
56.12,-0.083,0,0,0
56.14,-0.084,0,0,0
56.16,-0.088,0,0,0
56.18,-0.089,0,0,0
56.2,-0.091,0,0,0
56.22,-0.095,0,0,0
56.24,-0.096,0,0,0
56.26,-0.098,0,0,0
56.28,-0.1,0,0,0
56.3,-0.102,0,0,0
56.32,-0.103,0,0,0
56.34,-0.105,0,0,0
56.36,-0.107,0,0,0
56.38,-0.109,0,0,0
56.4,-0.109,0,0,0
56.42,-0.11,0,0,0
56.44,-0.11,0,0,0
56.46,-0.11,0,0,0
56.48,-0.11,0,0,0
56.5,-0.11,0,0,0
56.52,-0.11,0,0,0
56.54,-0.109,0,0,0
56.56,-0.109,0,0,0
56.58,-0.107,0,0,0
56.6,-0.107,0,0,0
56.62,-0.105,0,0,0
56.64,-0.103,0,0,0
56.66,-0.102,0,0,0
56.68,-0.1,0,0,0
56.7,-0.098,0,0,0
56.72,-0.096,0,0,0
56.74,-0.093,0,0,0
56.76,-0.091,0,0,0
56.78,-0.089,0,0,0
56.8,-0.088,0,0,0
56.82,-0.084,0,0,0
56.84,-0.083,0,0,0
56.86,-0.081,0,0,0
56.88,-0.079,0,0,0
56.9,-0.077,0,0,0
56.92,-0.076,0,0,0
56.94,-0.074,0,0,0
56.96,-0.072,0,0,0
56.98,-0.07,0,0,0
57,-0.069,0,0,0
57.02,-0.067,0,0,0
57.04,-0.067,0,0,0
57.06,-0.065,0,0,0
57.08,-0.065,0,0,0
57.1,-0.063,0,0,0
57.12,-0.063,0,0,0
57.14,-0.063,0,0,0
57.16,-0.063,0,0,0
57.18,-0.063,0,0,0
57.2,-0.063,0,0,0
57.22,-0.065,0,0,0
57.24,-0.065,0,0,0
57.26,-0.065,0,0,0
57.28,-0.067,0,0,0
57.3,-0.069,0,0,0
57.32,-0.069,0,0,0
57.34,-0.07,0,0,0
57.36,-0.072,0,0,0
57.38,-0.074,0,0,0
57.4,-0.076,0,0,0
57.42,-0.077,0,0,0
57.44,-0.079,0,0,0
57.46,-0.081,0,0,0
57.48,-0.083,0,0,0
57.5,-0.084,0,0,0
57.52,-0.088,0,0,0
57.54,-0.089,0,0,0
57.56,-0.091,0,0,0
57.58,-0.093,0,0,0
57.6,-0.095,0,0,0
57.62,-0.095,0,0,0
57.64,-0.096,0,0,0
57.66,-0.098,0,0,0
57.68,-0.1,0,0,0
57.7,-0.102,0,0,0
57.72,-0.102,0,0,0
57.74,-0.103,0,0,0
57.76,-0.103,0,0,0
57.78,-0.103,0,0,0
57.8,-0.105,0,0,0
57.82,-0.105,0,0,0
57.84,-0.105,0,0,0
57.86,-0.105,0,0,0
57.88,-0.105,0,0,0
57.9,-0.103,0,0,0
57.92,-0.103,0,0,0
57.94,-0.103,0,0,0
57.96,-0.102,0,0,0
57.98,-0.102,0,0,0
58,-0.1,0,0,0
58.02,-0.098,0,0,0
58.04,-0.096,0,0,0
58.06,-0.096,0,0,0
58.08,-0.095,0,0,0
58.1,-0.093,0,0,0
58.12,-0.091,0,0,0
58.14,-0.089,0,0,0
58.16,-0.088,0,0,0
58.18,-0.086,0,0,0
58.2,-0.084,0,0,0
58.22,-0.083,0,0,0
58.24,-0.081,0,0,0
58.26,-0.081,0,0,0
58.28,-0.079,0,0,0
58.3,-0.077,0,0,0
58.32,-0.076,0,0,0
58.34,-0.076,0,0,0
58.36,-0.074,0,0,0
58.38,-0.072,0,0,0
58.4,-0.072,0,0,0
58.42,-0.07,0,0,0
58.44,-0.07,0,0,0
58.46,-0.07,0,0,0
58.48,-0.07,0,0,0
58.5,-0.069,0,0,0
58.52,-0.069,0,0,0
58.54,-0.069,0,0,0
58.56,-0.07,0,0,0
58.58,-0.07,0,0,0
58.6,-0.07,0,0,0
58.62,-0.07,0,0,0
58.64,-0.072,0,0,0
58.66,-0.072,0,0,0
58.68,-0.074,0,0,0
58.7,-0.074,0,0,0
58.72,-0.076,0,0,0
58.74,-0.077,0,0,0
58.76,-0.077,0,0,0
58.78,-0.079,0,0,0
58.8,-0.081,0,0,0
58.82,-0.083,0,0,0
58.84,-0.084,0,0,0
58.86,-0.084,0,0,0
58.88,-0.086,0,0,0
58.9,-0.088,0,0,0
58.92,-0.089,0,0,0
58.94,-0.089,0,0,0
58.96,-0.091,0,0,0
58.98,-0.093,0,0,0
59,-0.095,0,0,0
59.02,-0.095,0,0,0
59.04,-0.096,0,0,0
59.06,-0.096,0,0,0
59.08,-0.098,0,0,0
59.1,-0.098,0,0,0
59.12,-0.098,0,0,0
59.14,-0.1,0,0,0
59.16,-0.1,0,0,0
59.18,-0.1,0,0,0
59.2,-0.1,0,0,0
59.22,-0.1,0,0,0
59.24,-0.1,0,0,0
59.26,-0.1,0,0,0
59.28,-0.1,0,0,0
59.3,-0.098,0,0,0
59.32,-0.098,0,0,0
59.34,-0.096,0,0,0
59.36,-0.096,0,0,0
59.38,-0.095,0,0,0
59.4,-0.095,0,0,0
59.42,-0.093,0,0,0
59.44,-0.093,0,0,0
59.46,-0.091,0,0,0
59.48,-0.089,0,0,0
59.5,-0.089,0,0,0
59.52,-0.088,0,0,0
59.54,-0.086,0,0,0
59.56,-0.084,0,0,0
59.58,-0.084,0,0,0
59.6,-0.083,0,0,0
59.62,-0.081,0,0,0
59.64,-0.081,0,0,0
59.66,-0.079,0,0,0
59.68,-0.079,0,0,0
59.7,-0.077,0,0,0
59.72,-0.077,0,0,0
59.74,-0.076,0,0,0
59.76,-0.076,0,0,0
59.78,-0.076,0,0,0
59.8,-0.076,0,0,0
59.82,-0.074,0,0,0
59.84,-0.074,0,0,0
59.86,-0.074,0,0,0
59.88,-0.074,0,0,0
59.9,-0.074,0,0,0
59.92,-0.074,0,0,0
59.94,-0.074,0,0,0
59.96,-0.076,0,0,0
59.98,-0.076,0,0,0
60,-0.076,0,0,0
60.02,-0.077,0,0,0
60.04,-0.077,0,0,0
60.06,-0.079,0,0,0
60.08,-0.079,0,0,0
60.1,-0.081,0,0,0
60.12,-0.081,0,0,0
60.14,-0.083,0,0,0
60.16,-0.083,0,0,0
60.18,-0.084,0,0,0
60.2,-0.086,0,0,0
60.22,-0.086,0,0,0
60.24,-0.088,0,0,0
60.26,-0.088,0,0,0
60.28,-0.089,0,0,0
60.3,-0.089,0,0,0
60.32,-0.091,0,0,0
60.34,-0.091,0,0,0
60.36,-0.093,0,0,0
60.38,-0.093,0,0,0
60.4,-0.095,0,0,0
60.42,-0.095,0,0,0
60.44,-0.095,0,0,0
60.46,-0.095,0,0,0
60.48,-0.095,0,0,0
60.5,-0.096,0,0,0
60.52,-0.096,0,0,0
60.54,-0.096,0,0,0
60.56,-0.096,0,0,0
60.58,-0.095,0,0,0
60.6,-0.095,0,0,0
60.62,-0.095,0,0,0
60.64,-0.095,0,0,0
60.66,-0.093,0,0,0
60.68,-0.093,0,0,0
60.7,-0.093,0,0,0
60.72,-0.091,0,0,0
60.74,-0.091,0,0,0
60.76,-0.089,0,0,0
60.78,-0.089,0,0,0
60.8,-0.088,0,0,0
60.82,-0.088,0,0,0
60.84,-0.086,0,0,0
60.86,-0.086,0,0,0
60.88,-0.084,0,0,0
60.9,-0.084,0,0,0
60.92,-0.084,0,0,0
60.94,-0.083,0,0,0
60.96,-0.083,0,0,0
60.98,-0.081,0,0,0
61,-0.081,0,0,0
61.02,-0.081,0,0,0
61.04,-0.079,0,0,0
61.06,-0.079,0,0,0
61.08,-0.079,0,0,0
61.1,-0.079,0,0,0
61.12,-0.079,0,0,0
61.14,-0.077,0,0,0
61.16,-0.077,0,0,0
61.18,-0.077,0,0,0
61.2,-0.077,0,0,0
61.22,-0.079,0,0,0
61.24,-0.079,0,0,0
61.26,-0.079,0,0,0
61.28,-0.079,0,0,0
61.3,-0.079,0,0,0
61.32,-0.081,0,0,0
61.34,-0.081,0,0,0
61.36,-0.081,0,0,0
61.38,-0.083,0,0,0
61.4,-0.083,0,0,0
61.42,-0.083,0,0,0
61.44,-0.084,0,0,0
61.46,-0.084,0,0,0
61.48,-0.086,0,0,0
61.5,-0.086,0,0,0
61.52,-0.086,0,0,0
61.54,-0.088,0,0,0
61.56,-0.088,0,0,0
61.58,-0.088,0,0,0
61.6,-0.089,0,0,0
61.62,-0.089,0,0,0
61.64,-0.091,0,0,0
61.66,-0.091,0,0,0
61.68,-0.091,0,0,0
61.7,-0.091,0,0,0
61.72,-0.091,0,0,0
61.74,-0.093,0,0,0
61.76,-0.093,0,0,0
61.78,-0.093,0,0,0
61.8,-0.093,0,0,0
